x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-1.463268767111003399e-03,1.056986823678016663e-01,4.000000059604644775e-01,7.960602404247604236e-01,-2.091108550385835652e-01,-5.679443141012200380e-01,6.627693626582561483e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-3.222118690609931946e-02,5.877202376723289490e-02,3.910000324249267578e-01,1.223946909969807727e-02,2.609839485582659546e-01,9.652655458427457091e-01,1.272022279591198714e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-2.760121785104274750e-02,-3.544535255059599876e-03,4.000000059604644775e-01,-1.124303265326969039e-13,1.391724209983951427e-14,1.000000000000000000e+00,0.000000000000000000e+00,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.886502400040626526e-03,3.857822343707084656e-02,4.060000181198120117e-01,7.882976967664881984e-01,-1.085567954234722826e-01,-6.056419432635392619e-01,5.872681846072315762e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.245156794786453247e-02,6.524793338030576706e-03,4.010000228881835938e-01,3.012602129270730567e-01,8.872884811897402413e-02,9.494048007139075374e-01,9.790903004357793746e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-2.666170708835124969e-02,1.506896037608385086e-02,3.960000276565551758e-01,-7.658645462009704141e-02,2.162863621377663359e-01,9.733214908353430284e-01,2.562856435089660989e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-3.676779195666313171e-02,-2.462486550211906433e-02,4.050000309944152832e-01,1.924524042925226108e-01,3.768465277241111328e-02,9.805824488677381545e-01,9.102260304128601681e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-1.491604652255773544e-02,1.439348459243774414e-01,3.840000033378601074e-01,-3.796981161374799463e-01,3.796357509010943321e-02,9.243311676926330156e-01,1.305669017461348440e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
1.232765964232385159e-03,7.987666875123977661e-02,4.050000309944152832e-01,7.008288598688546811e-01,-4.473471904432173296e-02,-7.119253571035006889e-01,8.807223838119007664e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.289127420634031296e-03,-2.309110201895236969e-02,4.140000343322753906e-01,-5.943267716517223187e-01,-1.546484156884367633e-01,7.892145183808378928e-01,2.781715638656703446e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-5.604346841573715210e-02,6.117701157927513123e-02,4.070000052452087402e-01,7.403190324986566040e-01,-1.836142320160361746e-02,6.720049019599967366e-01,3.185591504241986911e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-2.507907710969448090e-02,1.425451487302780151e-01,3.820000290870666504e-01,-3.889702197784499771e-01,1.195737006867177848e-01,9.134573324625444579e-01,1.843892342946910207e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.073780030012130737e-02,8.366674929857254028e-02,3.910000324249267578e-01,-3.837983341382414926e-01,1.101586189282139916e-01,-9.168227295331086157e-01,1.250466095713289455e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-1.349312067031860352e-02,2.922221273183822632e-02,3.990000188350677490e-01,-3.834453912958983857e-01,5.181129196576396423e-02,9.221091160588174018e-01,1.458797388629733127e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.922076687216758728e-02,7.544762641191482544e-02,3.960000276565551758e-01,7.076295714523863634e-01,1.403260935405395982e-01,6.925091891648540443e-01,1.028448431128943866e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-3.504288196563720703e-02,1.071732118725776672e-01,3.860000073909759521e-01,1.923068347985497084e-01,1.991439186045452225e-01,9.609161154713712349e-01,1.885111634580020207e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-1.298530120402574539e-02,4.814546555280685425e-04,4.040000140666961670e-01,-4.714117807861198384e-01,2.648716620113460984e-01,8.411979170203683909e-01,1.557872518001897529e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.777281731367111206e-02,7.525710016489028931e-02,3.950000107288360596e-01,6.336745720396342874e-01,1.406205620137397361e-01,7.607117682074638898e-01,1.180321423995613940e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.259395971894264221e-02,9.848207980394363403e-02,3.900000154972076416e-01,4.233012965232187397e-01,2.953988040131442228e-01,8.564785805549173237e-01,1.505503591554650800e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.346768185496330261e-02,4.115232825279235840e-02,3.980000317096710205e-01,3.443587888690488596e-01,3.025317835919843698e-02,9.383505580153977954e-01,1.091363006547570701e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-1.746042072772979736e-02,2.648156508803367615e-02,3.980000317096710205e-01,-3.112996844587535561e-01,-1.826336684078429251e-02,9.501362827971151503e-01,1.145451112569749290e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-3.726145252585411072e-02,-1.572526618838310242e-02,4.030000269412994385e-01,7.795408476880873183e-02,2.440956130059724616e-01,9.666128968615594896e-01,9.524326397413514916e-03,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
-4.562601447105407715e-02,1.220306679606437683e-01,3.880000114440917969e-01,5.549314344825887479e-01,8.198204668928164851e-02,8.278466325616918864e-01,1.174909191691401490e-02,7.844704762101173401e-02,1.976677663624286652e-01,4.600000381469726562e-02,8.103834435378974577e-02,2.001804313016075088e-01,5.658076510341136789e-02
