x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-5.714352801442146301e-02,3.071479685604572296e-02,4.100000262260437012e-01,-7.007012536674797065e-01,-9.133763958881269129e-02,-7.075840506280269837e-01,4.398202380298631489e-03,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-4.627611115574836731e-02,1.363328099250793457e-01,3.880000114440917969e-01,5.930455258557187914e-01,2.112470418888894030e-01,7.769631211040249896e-01,7.407335970460100436e-03,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-4.269328713417053223e-02,4.770070314407348633e-02,3.970000147819519043e-01,3.777576103267836216e-01,9.937576995973386451e-02,9.205561602559118040e-01,1.089930628729607158e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-2.328019030392169952e-02,1.246329843997955322e-01,3.840000033378601074e-01,-1.329683012554203347e-01,1.966330166899579179e-01,9.714190072304815793e-01,1.918680804369841605e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-2.273796685039997101e-02,1.643736846745014191e-02,3.970000147819519043e-01,-1.834271655553142699e-01,2.632144400252208194e-01,9.471391838048686118e-01,1.439630240911588498e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-3.622308373451232910e-02,9.166364558041095734e-03,3.990000188350677490e-01,2.284356603145484554e-01,2.884327705716425716e-01,9.298514321960377194e-01,7.693625712614428347e-03,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
1.241897465661168098e-03,5.312403291463851929e-02,4.080000221729278564e-01,5.382366419589899031e-01,7.306687282249364757e-02,-8.396204793528149191e-01,1.021585805506469886e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-1.366474851965904236e-02,1.365688294172286987e-01,3.850000202655792236e-01,-3.716667922229199839e-01,-1.078998389654051149e-02,9.283034912173050435e-01,1.673964904843903978e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-2.514277026057243347e-02,5.578026548027992249e-02,3.930000066757202148e-01,-8.550060042308665204e-03,6.049878669474048065e-01,7.961887824628667287e-01,1.948153662684772025e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
-4.278766922652721405e-03,-2.441929653286933899e-02,4.130000174045562744e-01,-3.545105588725140366e-01,2.994078210996321474e-02,9.345725296704057161e-01,4.555629941756344364e-02,9.576266258955001831e-02,1.988511309027671814e-01,4.600000381469726562e-02,9.748952261513565976e-02,2.007592353449331457e-01,6.284791450518012468e-02
