x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-3.456053137779235840e-02,-1.032342296093702316e-02,4.030000269412994385e-01,2.267473297509559338e-01,1.583483316438851207e-01,9.609950334504385738e-01,9.336864166064731685e-03,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-4.859929159283638000e-02,1.164229586720466614e-01,3.910000324249267578e-01,6.946920335752425624e-01,1.161382461883541661e-01,7.098696262408944468e-01,4.504563663143645522e-03,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-3.938462957739830017e-02,-1.237975712865591049e-02,4.040000140666961670e-01,1.787240396903587714e-01,9.563457681396626830e-02,9.792403920153481822e-01,1.233215067652829351e-02,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-1.675137318670749664e-02,3.705786168575286865e-02,3.970000147819519043e-01,-1.487703300448202093e-01,3.622587875123140511e-01,9.201282300682136484e-01,1.558628365925730265e-02,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-1.145874522626399994e-02,4.448658972978591919e-02,3.980000317096710205e-01,-6.005020568807625247e-01,3.761033496353050065e-02,7.987382189340286320e-01,7.980995074695254599e-03,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-4.897217452526092529e-02,1.014726012945175171e-01,3.940000236034393311e-01,7.714537855566990787e-01,2.054776351185635674e-01,6.021943193158842966e-01,5.391680699990350663e-03,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-5.607892759144306183e-03,3.913830034434795380e-03,4.090000092983245850e-01,6.840732591680782626e-01,-1.001713066811704966e-01,-7.225022390338662337e-01,7.835682495460512959e-03,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-2.691118791699409485e-02,6.515619158744812012e-02,3.900000154972076416e-01,-1.894876767693449704e-01,-1.812067425621347871e-01,9.650173764252002462e-01,1.863644315575918933e-02,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-3.860473632812500000e-02,2.634849213063716888e-02,3.960000276565551758e-01,4.269185516036284600e-01,1.575359382152247967e-01,8.904622274231001056e-01,1.186562987149727445e-02,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
-3.772735595703125000e-02,1.029119044542312622e-01,3.870000243186950684e-01,1.707312125524062807e-01,1.215676099300595087e-01,9.777894299266473022e-01,1.952146148541693618e-02,7.667970098555088043e-02,1.974671967327594757e-01,4.399999976158142090e-02,8.232226991669359950e-02,2.012883654386950771e-01,5.882531690811187985e-02
