Mean_Nx,Mean_Ny,Mean_Nz,Mean_Curvature,OBB_Width,OBB_Height,OBB_Depth,Major_Axis_Horizontal,Major_Axis_Vertical,Convex_Hull_Volume,Surface_Area,Concavity,Target
8.951777409558125953e-02,8.463797186942921547e-03,2.456276491284370422e-01,4.026347398757934570e-01,3.030000030994415283e-01,7.435018690145538643e-03,4.026347398757934570e-01,2.456276491284370422e-01,1.734723475976807094e-18,2.686309617992968871e-02,1.502405495040569861e+00,6.664180828596428900e-03,2.000000000000000000e+00
8.425253736853884068e-02,8.169158895161503231e-03,2.497003525495529175e-01,4.001819342374801636e-01,3.049999773502349854e-01,7.836097061265230937e-03,4.001819342374801636e-01,2.497003525495529175e-01,1.734723475976807094e-18,2.782177205707505457e-02,1.476265111737185665e+00,6.664178757252755929e-03,2.000000000000000000e+00
4.631584442812677338e-01,8.320958892917928659e-03,1.600270792841911316e-01,4.062807112932205200e-01,2.530000209808349609e-01,4.058639382225749485e-03,4.062807112932205200e-01,1.600270792841911316e-01,1.734723475976807094e-18,2.333148741075020960e-02,1.413731508448854646e+00,4.966109934983245142e-03,2.000000000000000000e+00
4.561145555038308430e-01,8.570598161123810926e-03,1.699910834431648254e-01,4.042267501354217529e-01,2.580000162124633789e-01,4.675684562904680597e-03,4.042267501354217529e-01,1.699910834431648254e-01,-5.204170427930421283e-18,2.522112485914589433e-02,1.370986436431509414e+00,5.068745786003765047e-03,2.000000000000000000e+00
4.444848043270870352e-01,8.343878451943143384e-03,1.620617918670177460e-01,4.054896384477615356e-01,2.680000066757202148e-01,4.478819680946621341e-03,4.054896384477615356e-01,1.620617918670177460e-01,-1.734723475976807094e-18,2.459917048664610889e-02,1.385638491521692828e+00,5.010062667927208356e-03,2.000000000000000000e+00
4.564539935138509641e-01,8.432641900772089999e-03,1.598070673644542694e-01,4.036221504211425781e-01,2.509999871253967285e-01,3.907924903991371463e-03,4.036221504211425781e-01,1.598070673644542694e-01,0.000000000000000000e+00,2.288965994916100644e-02,1.422957529019899692e+00,4.965599231974501468e-03,2.000000000000000000e+00
4.444442346170467961e-01,8.942393340530345111e-03,1.838228553533554077e-01,4.036305099725723267e-01,2.689999938011169434e-01,4.622695954034150741e-03,4.036305099725723267e-01,1.838228553533554077e-01,-8.673617379884035472e-19,2.508353645663527476e-02,1.373279337543188428e+00,5.032201914476334970e-03,2.000000000000000000e+00
4.553191445280508898e-01,8.672911792414084164e-03,1.612013950943946838e-01,4.004539996385574341e-01,2.540000081062316895e-01,4.125836320876302005e-03,4.004539996385574341e-01,1.612013950943946838e-01,-8.673617379884035472e-19,2.356563527140177750e-02,1.407367081712682655e+00,4.997236161922433313e-03,2.000000000000000000e+00
4.566929723576876321e-01,8.214080393836201838e-03,1.622727736830711365e-01,4.036305099725723267e-01,2.540000081062316895e-01,4.025063273226139361e-03,4.036305099725723267e-01,1.622727736830711365e-01,1.734723475976807094e-18,2.309886468147277772e-02,1.424020183205750856e+00,4.949068521874155045e-03,2.000000000000000000e+00
4.448667118469264992e-01,8.428444095352054591e-03,1.863813251256942749e-01,4.089637249708175659e-01,2.580000162124633789e-01,4.530822026384549381e-03,4.089637249708175659e-01,1.863813251256942749e-01,-1.734723475976807094e-18,2.475740027804701482e-02,1.382090573289132873e+00,5.062611178939128986e-03,2.000000000000000000e+00
4.507608720818730430e-01,8.780866235718257432e-03,1.603886783123016357e-01,4.076257497072219849e-01,2.490000128746032715e-01,4.128628605372610186e-03,4.076257497072219849e-01,1.603886783123016357e-01,1.734723475976807094e-18,2.359013960804338256e-02,1.406222265860340270e+00,5.034406435594927266e-03,2.000000000000000000e+00
5.286047340975909004e-01,1.183247372585193545e-02,2.692214548587799072e-01,4.348614215850830078e-01,3.030000030994415283e-01,8.460308547100586773e-03,4.348614215850830078e-01,2.692214548587799072e-01,1.734723475976807094e-18,2.818087315428430967e-02,1.495168588058018777e+00,6.611923317529547380e-03,2.000000000000000000e+00
5.281056971145056123e-01,1.167263903032039925e-02,2.687123119831085205e-01,4.367463886737823486e-01,3.330000340938568115e-01,9.053922039250313775e-03,4.367463886737823486e-01,2.687123119831085205e-01,5.204170427930421283e-18,2.944698960737160073e-02,1.463593782774642138e+00,6.647900401797824169e-03,2.000000000000000000e+00
5.295425083810793021e-01,1.184267864625918910e-02,2.747617363929748535e-01,4.332796633243560791e-01,3.400000035762786865e-01,9.329971228358536345e-03,4.332796633243560791e-01,2.747617363929748535e-01,3.469446951953614189e-18,2.983188642074736247e-02,1.459246275371650858e+00,6.701162713030379622e-03,2.000000000000000000e+00
5.283079240193320203e-01,1.147678252836561996e-02,2.673951759934425354e-01,4.346302151679992676e-01,3.069999814033508301e-01,8.394024124162624556e-03,4.346302151679992676e-01,2.673951759934425354e-01,-3.469446951953614189e-18,2.838832418276001496e-02,1.480356075716747322e+00,6.606952530127252129e-03,2.000000000000000000e+00
5.270605051795739238e-01,1.274489351903065025e-02,2.700196430087089539e-01,4.392707645893096924e-01,3.230000436305999756e-01,8.989788111790483413e-03,4.392707645893096924e-01,2.700196430087089539e-01,0.000000000000000000e+00,2.929855904483112672e-02,1.467526996384439730e+00,6.660134708716806441e-03,2.000000000000000000e+00
5.291837736108985224e-01,1.176825992985008895e-02,2.693051248788833618e-01,4.373773038387298584e-01,3.050000071525573730e-01,8.279270812178423505e-03,4.373773038387298584e-01,2.693051248788833618e-01,0.000000000000000000e+00,2.789745660632077587e-02,1.499507449319922747e+00,6.697345026218762785e-03,2.000000000000000000e+00
5.266602133005829911e-01,1.220947506822110847e-02,2.712153196334838867e-01,4.367463886737823486e-01,3.360000252723693848e-01,9.237880098640136387e-03,4.367463886737823486e-01,2.712153196334838867e-01,1.734723475976807094e-18,2.933570391247717485e-02,1.479029384088511145e+00,6.674042684185056522e-03,2.000000000000000000e+00
5.280210440961538021e-01,1.247137133859727368e-02,2.711224481463432312e-01,4.319359362125396729e-01,3.120000064373016357e-01,9.107464043616774266e-03,4.319359362125396729e-01,2.711224481463432312e-01,0.000000000000000000e+00,2.995219421126278994e-02,1.441738140185395034e+00,6.698972680311917130e-03,2.000000000000000000e+00
5.292370577598408676e-01,1.227437892015232311e-02,2.690833061933517456e-01,4.241422414779663086e-01,3.090000152587890625e-01,8.605932738440996016e-03,4.241422414779663086e-01,2.690833061933517456e-01,3.469446951953614189e-18,2.838713728346683313e-02,1.492772387934347522e+00,6.632288359756827699e-03,2.000000000000000000e+00
5.277947620087796166e-01,1.181527566069896090e-02,2.756822779774665833e-01,4.233067035675048828e-01,3.480000197887420654e-01,9.459788426166553660e-03,4.233067035675048828e-01,2.756822779774665833e-01,3.469446951953614189e-18,2.953375329931716767e-02,1.480781706218653460e+00,6.659186782435068223e-03,2.000000000000000000e+00
4.886908704416986216e-01,7.070950612488913212e-03,3.465078622102737427e-01,4.331127107143402100e-01,2.120000123977661133e-01,8.991543027784982059e-03,4.331127107143402100e-01,2.120000123977661133e-01,0.000000000000000000e+00,2.877145217155059262e-02,1.494510034582761326e+00,7.190769626700512299e-03,2.000000000000000000e+00
4.852486151152122784e-01,6.971840032752473458e-03,3.438772112131118774e-01,4.315961152315139771e-01,2.110000252723693848e-01,9.271506110161082184e-03,4.315961152315139771e-01,2.110000252723693848e-01,-5.204170427930421283e-18,2.965096173638876939e-02,1.465077237031466639e+00,7.175662240569151591e-03,2.000000000000000000e+00
4.851375709545779347e-01,6.815671463577766161e-03,3.542062491178512573e-01,4.356366991996765137e-01,2.100000381469726562e-01,9.282940045282758387e-03,4.356366991996765137e-01,2.100000381469726562e-01,1.734723475976807094e-18,2.901472138400716314e-02,1.497818945123423839e+00,7.167340364570054176e-03,2.000000000000000000e+00
4.880701357579012023e-01,6.611124850637995279e-03,3.458991199731826782e-01,4.510567635297775269e-01,2.120000123977661133e-01,9.091599763367506915e-03,4.510567635297775269e-01,2.120000123977661133e-01,-1.734723475976807094e-18,2.845291798801890745e-02,1.516826239849033753e+00,7.170713332859714184e-03,2.000000000000000000e+00
4.860396911559091149e-01,6.730246700811032962e-03,3.469311445951461792e-01,4.205380827188491821e-01,2.110000252723693848e-01,9.002199220649815051e-03,4.205380827188491821e-01,2.110000252723693848e-01,-1.734723475976807094e-18,2.878762775963195075e-02,1.494260112791092610e+00,7.185398550347994566e-03,2.000000000000000000e+00
4.862255258590524321e-01,6.471865215368819389e-03,3.580443710088729858e-01,4.198126196861267090e-01,2.139999866485595703e-01,9.281461700246176547e-03,4.198126196861267090e-01,2.139999866485595703e-01,0.000000000000000000e+00,2.929426084911256750e-02,1.483447303292127817e+00,7.118610677956670012e-03,2.000000000000000000e+00
4.880111209050244647e-01,6.560310267089948869e-03,3.701554536819458008e-01,4.216011464595794678e-01,2.129999995231628418e-01,9.351562189712205042e-03,4.216011464595794678e-01,2.129999995231628418e-01,3.469446951953614189e-18,2.923278550224279321e-02,1.490300101555964485e+00,7.166097263168805069e-03,2.000000000000000000e+00
4.881945152687173217e-01,6.911590189689640305e-03,3.445457220077514648e-01,4.285010397434234619e-01,2.129999995231628418e-01,9.015936586480312667e-03,4.285010397434234619e-01,2.129999995231628418e-01,0.000000000000000000e+00,2.875040613880774226e-02,1.496955329928939538e+00,7.145398691701832818e-03,2.000000000000000000e+00
4.873842426296670638e-01,7.138668289827334798e-03,3.517580479383468628e-01,4.212614595890045166e-01,2.129999995231628418e-01,9.117763349552164207e-03,4.212614595890045166e-01,2.129999995231628418e-01,1.734723475976807094e-18,2.872977214979480567e-02,1.503648986145933453e+00,7.199778406799728879e-03,2.000000000000000000e+00
4.873823284588021387e-01,6.685440307065308903e-03,3.448871374130249023e-01,4.271376430988311768e-01,2.129999995231628418e-01,8.823601626265857242e-03,4.271376430988311768e-01,2.129999995231628418e-01,-3.469446951953614189e-18,2.822282876740527316e-02,1.514016583084313750e+00,7.152207815041832471e-03,2.000000000000000000e+00
4.842980234761143365e-01,8.181212614343005493e-03,3.534940481185913086e-01,4.314607679843902588e-01,3.159999996423721313e-01,1.610974694283768063e-02,4.314607679843902588e-01,3.159999996423721313e-01,0.000000000000000000e+00,4.078280941418890165e-02,1.280565041861165376e+00,7.295937399453717234e-03,2.000000000000000000e+00
4.891936019685771408e-01,6.691003141119563138e-03,3.535392284393310547e-01,4.223320782184600830e-01,2.140000462532043457e-01,9.204041792088221013e-03,4.223320782184600830e-01,2.140000462532043457e-01,3.469446951953614189e-18,2.912237718442525769e-02,1.488042197799089195e+00,7.179227524163332361e-03,2.000000000000000000e+00
4.632403603747876630e-01,6.614572842422407860e-03,3.605059236288070679e-01,4.228543937206268311e-01,1.820000410079956055e-01,6.986222401300651828e-03,4.228543937206268311e-01,1.820000410079956055e-01,-8.673617379884035472e-19,2.481817793761159630e-02,1.592795856303409252e+00,6.903781998085138302e-03,2.000000000000000000e+00
4.643985624103432741e-01,7.420096770362464081e-03,3.590177297592163086e-01,4.231205880641937256e-01,1.809999942779541016e-01,7.101456982022690510e-03,4.231205880641937256e-01,1.809999942779541016e-01,-8.673617379884035472e-19,2.499581712736071576e-02,1.590124114308407721e+00,6.929932184763893180e-03,2.000000000000000000e+00
4.641541687066654265e-01,7.278878368614917146e-03,3.645236045122146606e-01,4.224421083927154541e-01,1.809999942779541016e-01,7.025378904331012510e-03,4.224421083927154541e-01,1.809999942779541016e-01,-4.336808689942017736e-18,2.468600943092173761e-02,1.604309797376782365e+00,6.940356969208746202e-03,2.000000000000000000e+00
4.634249903822886818e-01,6.906494566484642182e-03,3.597767502069473267e-01,4.224470853805541992e-01,1.830000281333923340e-01,7.018034205721212886e-03,4.224470853805541992e-01,1.830000281333923340e-01,1.734723475976807094e-18,2.463187591546714753e-02,1.607275091222204910e+00,6.933625767583336853e-03,2.000000000000000000e+00
4.637641196880366024e-01,7.032049970240041373e-03,3.587238490581512451e-01,4.237163960933685303e-01,1.820000410079956055e-01,6.911441706981153246e-03,4.237163960933685303e-01,1.820000410079956055e-01,3.469446951953614189e-18,2.447203180875335074e-02,1.609541072345699986e+00,6.940494966913089703e-03,2.000000000000000000e+00
4.631997564114134214e-01,7.445232375168608398e-03,3.655078560113906860e-01,4.235516190528869629e-01,1.820000410079956055e-01,7.217707066911212971e-03,4.235516190528869629e-01,1.820000410079956055e-01,-1.734723475976807094e-18,2.495255901191299405e-02,1.601525537469191907e+00,7.014380707663403318e-03,2.000000000000000000e+00
4.641642227172931290e-01,6.671129018586282287e-03,3.565754145383834839e-01,4.206682443618774414e-01,1.800000071525573730e-01,6.667855788266390839e-03,4.206682443618774414e-01,1.800000071525573730e-01,-2.602085213965210642e-18,2.389839699102967036e-02,1.628580275155252277e+00,6.873795835473107615e-03,2.000000000000000000e+00
4.649709598166464342e-01,7.734473622863506821e-03,3.481703847646713257e-01,4.249071478843688965e-01,1.759999990463256836e-01,6.631824219300764753e-03,4.249071478843688965e-01,1.759999990463256836e-01,8.673617379884035472e-19,2.388749422343580328e-02,1.626383461214932158e+00,6.896151165023282036e-03,2.000000000000000000e+00
4.631135812327492052e-01,7.265134166108593375e-03,3.593355864286422729e-01,4.243121743202209473e-01,1.740000247955322266e-01,6.779100261325229394e-03,4.243121743202209473e-01,1.740000247955322266e-01,1.734723475976807094e-18,2.425009843893902867e-02,1.613837199890512553e+00,6.955831296996504640e-03,2.000000000000000000e+00
4.649302221955158854e-01,7.172676014754483451e-03,3.634135425090789795e-01,4.343208968639373779e-01,1.740000247955322266e-01,7.232118696392703973e-03,4.343208968639373779e-01,1.740000247955322266e-01,0.000000000000000000e+00,2.472873841295892411e-02,1.617095853270484218e+00,6.953615462689683238e-03,2.000000000000000000e+00
3.013582826194806663e-01,6.464963883431417216e-03,3.098594248294830322e-01,4.219282269477844238e-01,2.299999892711639404e-01,4.529476502947210950e-03,4.219282269477844238e-01,2.299999892711639404e-01,1.734723475976807094e-18,1.811929801939399232e-02,1.888239931839923669e+00,6.655187627944189610e-03,2.000000000000000000e+00
2.977115288985101027e-01,6.070147755317651002e-03,3.132915198802947998e-01,4.215370118618011475e-01,2.169999778270721436e-01,4.370810106234208209e-03,4.215370118618011475e-01,2.169999778270721436e-01,0.000000000000000000e+00,1.756653816457175166e-02,1.924643680920974154e+00,6.642836205990825145e-03,2.000000000000000000e+00
2.990937327243167188e-01,5.949250812821908416e-03,3.189061284065246582e-01,4.219931066036224365e-01,2.159999907016754150e-01,4.395398764355598793e-03,4.219931066036224365e-01,2.159999907016754150e-01,-8.673617379884035472e-19,1.756318941647121851e-02,1.928613715417782482e+00,6.674014985754424950e-03,2.000000000000000000e+00
2.990445081479558009e-01,6.019867359288223231e-03,3.111654371023178101e-01,4.231980293989181519e-01,2.109999954700469971e-01,4.746730329127079977e-03,4.231980293989181519e-01,2.109999954700469971e-01,-8.673617379884035472e-19,1.915544215185897153e-02,1.814214140616761561e+00,6.665167859404249641e-03,2.000000000000000000e+00
2.993773502884158333e-01,5.967713208142553898e-03,3.142388612031936646e-01,4.219282269477844238e-01,2.109999954700469971e-01,4.151736805116491326e-03,4.219282269477844238e-01,2.109999954700469971e-01,2.602085213965210642e-18,1.693262371995103710e-02,1.962764627848989640e+00,6.641288159012851029e-03,2.000000000000000000e+00
3.005116678362066973e-01,6.012409235799003396e-03,3.159903734922409058e-01,4.244505763053894043e-01,2.090000212192535400e-01,4.494124258494974940e-03,4.244505763053894043e-01,2.090000212192535400e-01,8.673617379884035472e-19,1.809274075350540342e-02,1.886078975278700831e+00,6.690828689764956316e-03,2.000000000000000000e+00
2.999072269759200382e-01,6.148586498004217013e-03,3.163570612668991089e-01,4.226478040218353271e-01,2.150000035762786865e-01,4.278175940691989095e-03,4.226478040218353271e-01,2.150000035762786865e-01,1.734723475976807094e-18,1.730398702662168040e-02,1.939944215682595674e+00,6.659425076204704072e-03,2.000000000000000000e+00
2.988395854515829564e-01,6.087527277843896023e-03,3.035218715667724609e-01,4.335568845272064209e-01,2.190000116825103760e-01,4.911069661861415178e-03,4.335568845272064209e-01,2.190000116825103760e-01,-1.734723475976807094e-18,1.963649502156920509e-02,1.789962510984703270e+00,6.679325061617231128e-03,2.000000000000000000e+00
2.999445870106765555e-01,6.077516006972907316e-03,3.060059100389480591e-01,4.220895469188690186e-01,2.159999907016754150e-01,4.354686712873125955e-03,4.220895469188690186e-01,2.159999907016754150e-01,-8.673617379884035472e-19,1.764814148248945724e-02,1.913385759936858888e+00,6.665498541312894418e-03,2.000000000000000000e+00
1.377984168138652044e-01,7.508063051347550060e-03,2.343541011214256287e-01,4.166849851608276367e-01,3.039999902248382568e-01,7.075045346747500796e-03,4.166849851608276367e-01,2.343541011214256287e-01,0.000000000000000000e+00,2.637245078620330252e-02,1.505249393437934735e+00,6.249281266912091147e-03,2.000000000000000000e+00
1.356378753094495127e-01,7.134582162658716781e-03,2.360823825001716614e-01,4.099861979484558105e-01,3.049999773502349854e-01,7.310142899758439138e-03,4.099861979484558105e-01,2.360823825001716614e-01,-5.204170427930421283e-18,2.685674180102468403e-02,1.494300151570149948e+00,6.328040252245616809e-03,2.000000000000000000e+00
1.329597360431533093e-01,7.286191212873520048e-03,2.353266999125480652e-01,4.147188365459442139e-01,3.020000159740447998e-01,7.053496598868994570e-03,4.147188365459442139e-01,2.353266999125480652e-01,-8.673617379884035472e-19,2.610002660729107693e-02,1.519415010452561887e+00,6.280975299654534098e-03,2.000000000000000000e+00
1.348282525629611317e-01,7.319685277376832694e-03,2.365162149071693420e-01,4.136417806148529053e-01,3.039999902248382568e-01,7.019312187766747237e-03,4.136417806148529053e-01,2.365162149071693420e-01,1.734723475976807094e-18,2.624636700921003513e-02,1.508498436019971800e+00,6.281064709866882555e-03,2.000000000000000000e+00
1.364335756394302879e-01,7.369944254775560692e-03,2.372718974947929382e-01,4.105424284934997559e-01,3.030000030994415283e-01,7.214473264904591211e-03,4.105424284934997559e-01,2.372718974947929382e-01,-1.734723475976807094e-18,2.653333357763408909e-02,1.505886597128893722e+00,6.299710862705768834e-03,2.000000000000000000e+00
1.380622824916876989e-01,7.570643000748711153e-03,2.343541011214256287e-01,4.105588197708129883e-01,3.039999902248382568e-01,6.957487155584098602e-03,4.105588197708129883e-01,2.343541011214256287e-01,8.673617379884035472e-19,2.613859840142356006e-02,1.510257671246229005e+00,6.278369825569967214e-03,2.000000000000000000e+00
1.371566012323285066e-01,7.207281657161761050e-03,2.359030619263648987e-01,4.142129123210906982e-01,3.030000030994415283e-01,6.964767489068995551e-03,4.142129123210906982e-01,2.359030619263648987e-01,1.734723475976807094e-18,2.606510076338350995e-02,1.515044333841194524e+00,6.276568628296920298e-03,2.000000000000000000e+00
1.418697098445792781e-01,7.509617172230103992e-03,2.353266999125480652e-01,4.131028056144714355e-01,3.039999902248382568e-01,6.964304415154095283e-03,4.131028056144714355e-01,2.353266999125480652e-01,2.602085213965210642e-18,2.600837898554395414e-02,1.518314848662993821e+00,6.323558340383569377e-03,2.000000000000000000e+00
1.426889617292912693e-01,7.513165383552642372e-03,2.333815023303031921e-01,4.080536663532257080e-01,3.039999902248382568e-01,7.023691107526763844e-03,4.080536663532257080e-01,2.333815023303031921e-01,2.602085213965210642e-18,2.604800674308581018e-02,1.520301933223252577e+00,6.280091871012591712e-03,2.000000000000000000e+00
1.368827519365083678e-01,7.507917833863141967e-03,2.362992987036705017e-01,4.124180674552917480e-01,3.010000288486480713e-01,6.968259417745996734e-03,4.124180674552917480e-01,2.362992987036705017e-01,1.734723475976807094e-18,2.621602084692659096e-02,1.506574244077018232e+00,6.301413887122076819e-03,2.000000000000000000e+00
1.369836678186711065e-01,7.712273723748073150e-03,2.380677387118339539e-01,4.100710153579711914e-01,3.049999773502349854e-01,7.058726666572315116e-03,4.100710153579711914e-01,2.380677387118339539e-01,-6.071532165918824830e-18,2.617688178779879402e-02,1.515328362828979314e+00,6.306023842709674622e-03,2.000000000000000000e+00
5.329295130028492977e-01,8.448361157460330950e-03,2.783741280436515808e-01,4.108608067035675049e-01,3.050000071525573730e-01,7.740734203000748138e-03,4.108608067035675049e-01,2.783741280436515808e-01,8.673617379884035472e-19,2.632014362164830992e-02,1.554133561481780612e+00,7.196936059928441681e-03,2.000000000000000000e+00
5.332182495309235604e-01,8.726994618082066502e-03,2.790011689066886902e-01,4.073792994022369385e-01,3.070000112056732178e-01,7.737698358045737475e-03,4.073792994022369385e-01,2.790011689066886902e-01,-8.673617379884035472e-19,2.630820900756082603e-02,1.554635296917112663e+00,7.199062978331161738e-03,2.000000000000000000e+00
5.326641571300840816e-01,8.135716173072033569e-03,2.753626927733421326e-01,4.079377949237823486e-01,3.080000281333923340e-01,9.900498813029406583e-03,4.079377949237823486e-01,2.753626927733421326e-01,3.469446951953614189e-18,3.166164864525834732e-02,1.402387533273148801e+00,7.251444393511674753e-03,2.000000000000000000e+00
5.325931510050323503e-01,8.201008124572214605e-03,2.737903520464897156e-01,4.052919745445251465e-01,3.080000281333923340e-01,9.811623907380721127e-03,4.052919745445251465e-01,2.737903520464897156e-01,5.204170427930421283e-18,3.148700166785299570e-02,1.405933780682496970e+00,7.253833221981398002e-03,2.000000000000000000e+00
5.332543461888207270e-01,8.746485495280637706e-03,2.742053791880607605e-01,4.108505845069885254e-01,3.010000288486480713e-01,7.750907806700156784e-03,4.108505845069885254e-01,2.742053791880607605e-01,-8.673617379884035472e-19,2.642291727962487596e-02,1.548766575605422746e+00,7.216340256033183277e-03,2.000000000000000000e+00
5.338258528777558576e-01,8.464326250855105233e-03,2.741452977061271667e-01,4.125311672687530518e-01,3.009999990463256836e-01,7.794002971681157806e-03,4.125311672687530518e-01,2.741452977061271667e-01,-1.734723475976807094e-18,2.634240793591088522e-02,1.556373856163289604e+00,7.210544372806202730e-03,2.000000000000000000e+00
5.325646666578868205e-01,8.470253459966900142e-03,2.775440588593482971e-01,4.089913964271545410e-01,3.169999718666076660e-01,1.004479828907883267e-02,4.089913964271545410e-01,2.775440588593482971e-01,5.204170427930421283e-18,3.169978665607618012e-02,1.407472580100419979e+00,7.260569580657957184e-03,2.000000000000000000e+00
5.338177601423752527e-01,8.619973512088775422e-03,2.739671096205711365e-01,4.086512625217437744e-01,3.090000152587890625e-01,7.863358640415128026e-03,4.086512625217437744e-01,2.739671096205711365e-01,-6.938893903907228378e-18,2.665225610208376769e-02,1.542829469516671326e+00,7.198258646725301697e-03,2.000000000000000000e+00
5.328475867626365492e-01,8.636754848515089747e-03,2.733753100037574768e-01,4.065819084644317627e-01,2.990000247955322266e-01,7.700925295637015694e-03,4.065819084644317627e-01,2.733753100037574768e-01,1.734723475976807094e-18,2.651529204269888196e-02,1.540046252011054717e+00,7.178216813369713012e-03,2.000000000000000000e+00
5.330684802051308679e-01,8.352690639986205812e-03,3.013367205858230591e-01,4.074424505233764648e-01,3.460000157356262207e-01,1.138628113502248781e-02,4.074424505233764648e-01,3.013367205858230591e-01,0.000000000000000000e+00,3.343732547111902959e-02,1.391270715443617467e+00,7.247339122419598108e-03,2.000000000000000000e+00
5.320713434536687991e-01,8.722159114197491903e-03,2.789597585797309875e-01,4.062194526195526123e-01,3.030000329017639160e-01,7.798586963347173447e-03,4.062194526195526123e-01,2.789597585797309875e-01,2.602085213965210642e-18,2.643484924986664458e-02,1.551235293594182441e+00,7.204547268189342643e-03,2.000000000000000000e+00
5.333790184045789085e-01,9.199061432452271606e-03,2.758134901523590088e-01,4.086327850818634033e-01,3.039999902248382568e-01,8.134794312332540786e-03,4.086327850818634033e-01,2.758134901523590088e-01,0.000000000000000000e+00,2.703120998444760031e-02,1.538506190435601884e+00,7.214877481719652631e-03,2.000000000000000000e+00
5.326173289512574627e-01,8.662902964953110574e-03,2.743759676814079285e-01,4.065311998128890991e-01,3.070000112056732178e-01,9.983547959035958888e-03,4.065311998128890991e-01,2.743759676814079285e-01,8.673617379884035472e-18,3.191297781768949460e-02,1.395222639445779178e+00,7.204074467543964029e-03,2.000000000000000000e+00
4.933601968922377012e-01,6.198844771933370752e-03,3.469878882169723511e-01,4.079529941082000732e-01,2.189999818801879883e-01,8.705992808804827870e-03,4.079529941082000732e-01,2.189999818801879883e-01,3.469446951953614189e-18,2.883958965358331128e-02,1.475025630607190275e+00,6.886944233642441210e-03,2.000000000000000000e+00
4.912594107159276580e-01,5.940773437298769999e-03,3.497764617204666138e-01,4.069509506225585938e-01,2.220000028610229492e-01,8.735563568380171062e-03,4.069509506225585938e-01,2.220000028610229492e-01,1.734723475976807094e-18,2.883670477322764977e-02,1.476841497838976558e+00,6.882901499499433431e-03,2.000000000000000000e+00
4.915533512627273116e-01,6.204469408120449544e-03,3.530738055706024170e-01,4.064241647720336914e-01,2.230000197887420654e-01,8.831858809964860529e-03,4.064241647720336914e-01,2.230000197887420654e-01,0.000000000000000000e+00,2.888319475554744498e-02,1.479862457480242366e+00,6.929046307554233286e-03,2.000000000000000000e+00
4.926299714444411504e-01,5.592816145060684405e-03,3.509719669818878174e-01,4.049918651580810547e-01,2.230000197887420654e-01,9.019786700663025986e-03,4.049918651580810547e-01,2.230000197887420654e-01,0.000000000000000000e+00,2.937136753439154382e-02,1.465515660088278826e+00,6.878475634932681299e-03,2.000000000000000000e+00
4.901881181866943327e-01,5.874265789948339422e-03,4.056335389614105225e-01,4.059909582138061523e-01,2.490000426769256592e-01,1.304309230521244652e-02,4.059909582138061523e-01,2.490000426769256592e-01,-3.469446951953614189e-18,3.608194187822687943e-02,1.349023438954203735e+00,6.922722814143387332e-03,2.000000000000000000e+00
4.916505219352602651e-01,6.142452613949520197e-03,3.560535758733749390e-01,4.064709544181823730e-01,2.230000197887420654e-01,9.076173867429211672e-03,4.064709544181823730e-01,2.230000197887420654e-01,1.734723475976807094e-18,2.954545505202622879e-02,1.459910149515703859e+00,6.873984271153440496e-03,2.000000000000000000e+00
4.898311389699485097e-01,6.332545732864758650e-03,3.501271903514862061e-01,4.069509506225585938e-01,2.190000116825103760e-01,9.108735292650603152e-03,4.069509506225585938e-01,2.190000116825103760e-01,6.938893903907228378e-18,2.990101624251489953e-02,1.444272982241023850e+00,6.915785035058603404e-03,2.000000000000000000e+00
4.919543122218663633e-01,5.660648916676282519e-03,3.470699191093444824e-01,4.069539308547973633e-01,2.209999859333038330e-01,8.776135184171442866e-03,4.069539308547973633e-01,2.209999859333038330e-01,-1.734723475976807094e-18,2.902465238781880980e-02,1.469546332155830637e+00,6.854269901149337083e-03,2.000000000000000000e+00
4.928547868532178744e-01,6.122922287023305557e-03,3.559668809175491333e-01,4.068985879421234131e-01,2.220000028610229492e-01,9.095526735793339063e-03,4.068985879421234131e-01,2.220000028610229492e-01,3.469446951953614189e-18,2.972915639403011373e-02,1.451919622667716903e+00,6.901426742876179410e-03,2.000000000000000000e+00
4.924066879429538357e-01,5.870371776564496831e-03,3.459126055240631104e-01,4.069539308547973633e-01,2.210000157356262207e-01,9.049896498417623128e-03,4.069539308547973633e-01,2.210000157356262207e-01,1.734723475976807094e-18,2.953559844953341021e-02,1.458986605093531841e+00,6.853316132891444298e-03,2.000000000000000000e+00
1.850044078166465100e-01,5.328766549502657324e-03,3.202600777149200439e-01,4.031139314174652100e-01,2.550000250339508057e-01,9.059619330646605240e-03,4.031139314174652100e-01,2.550000250339508057e-01,3.469446951953614189e-18,3.042969251617977031e-02,1.416625194758863282e+00,6.663742255085456506e-03,2.000000000000000000e+00
1.822889138232323403e-01,5.490335849986665955e-03,3.214391022920608521e-01,4.045509696006774902e-01,2.580000162124633789e-01,8.835346979457250546e-03,4.045509696006774902e-01,2.580000162124633789e-01,8.673617379884035472e-18,2.986452031838311358e-02,1.431423694543788372e+00,6.737307172897162404e-03,2.000000000000000000e+00
