Mean_Nx,Mean_Ny,Mean_Nz,Mean_Curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth,Major_Axis_Horizontal,Major_Axis_Vertical,Target
8.640681828933263753e-02,-3.511328072256106325e-02,4.803669516090179892e-01,1.004627117433406699e-02,3.145165219902992249e-01,2.643284350633621216e-01,2.820000052452087402e-01,3.736775444606439400e-01,4.393341754984184666e-01,3.920519056993391760e-01,4.393341754984184666e-01,3.736775444606439400e-01,1.000000000000000000e+00
8.485523236406100622e-02,-6.066538471401849986e-02,5.219713353811537004e-01,1.073265158055040566e-02,3.172730505466461182e-01,2.650740444660186768e-01,2.810000181198120117e-01,3.648120554656774095e-01,3.895431355069918777e-01,3.815918307387359265e-01,3.895431355069918777e-01,3.648120554656774095e-01,1.000000000000000000e+00
9.180882285731992165e-02,-5.452450897515062622e-02,5.288436215890044423e-01,1.080795847609869985e-02,3.172730505466461182e-01,2.643928676843643188e-01,2.820000052452087402e-01,3.594940208811414628e-01,4.068441358994554502e-01,3.935388007173743485e-01,4.068441358994554502e-01,3.594940208811414628e-01,1.000000000000000000e+00
7.087906919626885127e-02,2.208722739015697798e-03,4.172745661127097994e-01,1.201833311661948747e-02,3.168616518378257751e-01,2.631577253341674805e-01,2.260000109672546387e-01,3.850769744507914205e-01,4.011309034868676959e-01,3.622076828196873488e-01,4.011309034868676959e-01,3.622076828196873488e-01,1.000000000000000000e+00
7.792215425665677264e-02,-1.179896321557712645e-02,4.409824664852945442e-01,1.216529553611009340e-02,3.160044029355049133e-01,2.636426836252212524e-01,2.269999980926513672e-01,3.617815802456935126e-01,3.977358345025711062e-01,3.536167306925925846e-01,3.977358345025711062e-01,3.536167306925925846e-01,1.000000000000000000e+00
9.493877991183743981e-02,-3.394230515650177582e-02,4.754547452102944605e-01,1.106080623843760935e-02,3.182626888155937195e-01,2.663833349943161011e-01,2.279999852180480957e-01,3.873062634589706232e-01,4.127073191932948415e-01,3.627521036819623124e-01,4.127073191932948415e-01,3.627521036819623124e-01,1.000000000000000000e+00
8.647712441477063694e-02,-2.643685044900042844e-02,4.514821235172660763e-01,1.126950068676549517e-02,3.122822940349578857e-01,2.651685923337936401e-01,2.269999980926513672e-01,3.842402119779487757e-01,4.121023877724780959e-01,3.656725180308718626e-01,4.121023877724780959e-01,3.656725180308718626e-01,1.000000000000000000e+00
8.563369665448372636e-02,-4.466748495947397285e-02,4.811159803268760804e-01,1.048406053379970747e-02,3.171819895505905151e-01,2.642673999071121216e-01,2.279999852180480957e-01,3.520796317375454176e-01,3.734435262234054864e-01,3.499021990470538856e-01,3.734435262234054864e-01,3.499021990470538856e-01,1.000000000000000000e+00
8.906718479066016991e-02,-3.394026763097738458e-02,4.795895904608458715e-01,1.068740284112980332e-02,3.185878843069076538e-01,2.650730907917022705e-01,2.269999980926513672e-01,3.982330351502142429e-01,4.231024606085656559e-01,3.718059081624949247e-01,4.231024606085656559e-01,3.718059081624949247e-01,1.000000000000000000e+00
9.574885676260888601e-02,-5.690207252707433355e-02,5.247951207609125035e-01,1.090891078963638836e-02,3.183134123682975769e-01,2.669946253299713135e-01,2.279999852180480957e-01,3.833570461928317297e-01,4.060441908047412451e-01,3.655715439340289641e-01,4.060441908047412451e-01,3.655715439340289641e-01,1.000000000000000000e+00
9.425172518562294210e-02,-6.574756887508934056e-02,5.173387773242995591e-01,1.100692592363748147e-02,3.184255138039588928e-01,2.672328054904937744e-01,2.300000190734863281e-01,3.889978897081849407e-01,4.184060284913244110e-01,3.651180777335386596e-01,4.184060284913244110e-01,3.651180777335386596e-01,1.000000000000000000e+00
7.431805243771173741e-02,-8.838665721340255646e-03,3.978145152096300707e-01,1.170465203045248717e-02,3.120783492922782898e-01,2.614520043134689331e-01,2.330000102519989014e-01,3.725104433819120264e-01,3.777294845258075684e-01,3.706854591043533542e-01,3.777294845258075684e-01,3.706854591043533542e-01,1.000000000000000000e+00
8.111152943868284171e-02,6.692141325854163506e-03,4.234298654303275677e-01,1.036826201522762780e-02,3.132393732666969299e-01,2.647789865732192993e-01,2.330000102519989014e-01,3.346234222475611975e-01,3.754550391526372266e-01,3.457145683422829796e-01,3.754550391526372266e-01,3.346234222475611975e-01,1.000000000000000000e+00
8.367703311503577046e-02,-9.141205313977496250e-03,4.639951537698829287e-01,1.131488658861683032e-02,3.160922974348068237e-01,2.648594081401824951e-01,2.330000102519989014e-01,4.014632334632516342e-01,4.087895824987939353e-01,3.876184051638325578e-01,4.087895824987939353e-01,3.876184051638325578e-01,1.000000000000000000e+00
7.926506886250056505e-02,-9.281371491882210376e-03,4.704691273182037281e-01,1.093502645433195100e-02,3.170241862535476685e-01,2.616181969642639160e-01,2.330000102519989014e-01,3.855921949315468389e-01,4.171826224139232320e-01,3.564115645681309452e-01,4.171826224139232320e-01,3.564115645681309452e-01,1.000000000000000000e+00
8.463988498368205105e-02,-2.690864727212201324e-02,4.936594445394434372e-01,1.061902051749256774e-02,3.176869228482246399e-01,2.659862786531448364e-01,2.319999933242797852e-01,3.958468691114571114e-01,3.838161038770545042e-01,3.936736243331882545e-01,3.958468691114571114e-01,3.838161038770545042e-01,1.000000000000000000e+00
8.941426813650017735e-02,-3.792377379847533536e-02,4.836508937092305893e-01,1.084999792226302821e-02,3.189674764871597290e-01,2.637851387262344360e-01,2.319999933242797852e-01,3.360214873728050167e-01,3.828675427116540742e-01,3.486453490703920188e-01,3.828675427116540742e-01,3.360214873728050167e-01,1.000000000000000000e+00
8.821537567805708135e-02,-5.215365391040961002e-02,5.293794671726189671e-01,1.131555125459469957e-02,3.190491273999214172e-01,2.667532414197921753e-01,2.319999933242797852e-01,3.745096025137391038e-01,3.783295972023587583e-01,3.754599558893738087e-01,3.783295972023587583e-01,3.745096025137391038e-01,1.000000000000000000e+00
8.852400207416248612e-02,-5.315565859292172707e-02,5.208549470925875058e-01,1.143202198381744472e-02,3.193370029330253601e-01,2.640898227691650391e-01,2.330000102519989014e-01,3.904716360722333968e-01,3.929216348141122417e-01,3.764711202827040748e-01,3.929216348141122417e-01,3.764711202827040748e-01,1.000000000000000000e+00
1.243955790165960917e-01,5.686283169802706927e-02,4.617856465435301039e-01,1.014360379066306383e-02,2.490070909261703491e-01,2.625247240066528320e-01,2.400000095367431641e-01,2.940701622211289723e-01,3.978127354936889515e-01,3.782966568697432308e-01,3.978127354936889515e-01,2.940701622211289723e-01,2.000000000000000000e+00
1.402337105031752906e-01,2.415237857657927950e-02,4.627783829171644436e-01,9.925255982302422578e-03,2.494252249598503113e-01,2.635467797517776489e-01,2.409999966621398926e-01,2.953848524902417116e-01,4.132844977526039520e-01,3.905017474532170296e-01,4.132844977526039520e-01,2.953848524902417116e-01,2.000000000000000000e+00
1.421151908673836395e-01,1.691034796339324284e-02,4.525156160314415255e-01,9.169422884342279950e-03,2.484005466103553772e-01,2.656818553805351257e-01,2.400000095367431641e-01,2.726954132909124029e-01,3.903116734586284942e-01,3.703578078070986490e-01,3.903116734586284942e-01,2.726954132909124029e-01,2.000000000000000000e+00
1.514739242177789158e-01,3.009394902257613025e-02,4.838234025236053393e-01,8.791513408992260997e-03,2.489624619483947754e-01,2.678243517875671387e-01,2.409999966621398926e-01,2.809106166240045166e-01,3.941019524744518443e-01,3.776899523778061152e-01,3.941019524744518443e-01,2.809106166240045166e-01,2.000000000000000000e+00
1.464951275892076021e-01,1.025893827226673563e-02,4.994490185735764864e-01,9.078228862683326503e-03,2.500501871109008789e-01,2.669212520122528076e-01,2.419999837875366211e-01,2.894729334383149277e-01,4.060400927778792246e-01,3.761009762754686236e-01,4.060400927778792246e-01,2.894729334383149277e-01,2.000000000000000000e+00
1.403937888151964020e-01,1.285264157770841381e-02,5.091880312674704756e-01,9.087748464065563414e-03,2.500194013118743896e-01,2.660181447863578796e-01,2.409999966621398926e-01,3.029582968973815738e-01,4.129327690212458157e-01,3.788948640554472003e-01,4.129327690212458157e-01,3.029582968973815738e-01,2.000000000000000000e+00
1.456830739437368627e-01,-4.157544429258743131e-03,5.453272592452195200e-01,1.054426010236293731e-02,2.493364065885543823e-01,2.660181447863578796e-01,2.419999837875366211e-01,3.069869901413901925e-01,4.130635184487869149e-01,3.706549013408900195e-01,4.130635184487869149e-01,3.069869901413901925e-01,2.000000000000000000e+00
1.471849128212935898e-01,-1.172418075111747796e-02,5.348269567997551155e-01,1.042205047216697260e-02,2.500841394066810608e-01,2.665849626064300537e-01,2.409999966621398926e-01,2.749774103836253869e-01,3.801251422455926288e-01,3.598847907387403566e-01,3.801251422455926288e-01,2.749774103836253869e-01,2.000000000000000000e+00
7.246452073523354520e-02,5.408578633660464374e-02,4.490517678265260604e-01,1.219648641655413090e-02,2.287435308098793030e-01,2.742967456579208374e-01,2.370000183582305908e-01,2.971290054082481591e-01,3.429225989229413574e-01,3.505245040030455783e-01,3.505245040030455783e-01,2.971290054082481591e-01,2.000000000000000000e+00
9.775094753440434492e-02,6.639297984735906266e-02,4.421808754727624691e-01,1.212357910103502821e-02,2.264785319566726685e-01,2.748408094048500061e-01,2.590000033378601074e-01,2.703161531531628192e-01,3.647438826387109922e-01,3.453442378755289255e-01,3.647438826387109922e-01,2.703161531531628192e-01,2.000000000000000000e+00
9.263384648501260532e-02,5.016625980931947032e-02,4.818949161303104911e-01,9.739804233365066330e-03,2.291687726974487305e-01,2.755696550011634827e-01,2.400000095367431641e-01,2.981181164833475172e-01,3.668318248955794170e-01,3.713411764740656151e-01,3.713411764740656151e-01,2.981181164833475172e-01,2.000000000000000000e+00
8.864745734114261311e-02,4.393795093823667924e-02,4.852312336896126843e-01,1.014599056369425503e-02,2.290964275598526001e-01,2.770273610949516296e-01,2.560000419616699219e-01,2.904039316240158430e-01,3.436868742337768623e-01,3.481738973988025010e-01,3.481738973988025010e-01,2.904039316240158430e-01,2.000000000000000000e+00
8.917274355838319955e-02,3.690384246020617792e-02,5.106729570779697802e-01,9.788551151990180360e-03,2.299160510301589966e-01,2.766491696238517761e-01,2.480000257492065430e-01,2.756114190386124152e-01,3.705289744026289966e-01,3.522073104400062493e-01,3.705289744026289966e-01,2.756114190386124152e-01,2.000000000000000000e+00
8.687202219736263331e-02,3.196544974300916109e-02,5.086668364704078904e-01,9.846491545533129705e-03,2.291124165058135986e-01,2.759210467338562012e-01,2.590000033378601074e-01,2.814713060038856463e-01,3.573668667814567934e-01,3.455111169752504985e-01,3.573668667814567934e-01,2.814713060038856463e-01,2.000000000000000000e+00
8.940359316056288586e-02,1.736822471787826186e-02,5.400660597688007325e-01,1.116507733871426565e-02,2.302960902452468872e-01,2.764677330851554871e-01,2.509999871253967285e-01,2.910611149261275177e-01,3.700536255152688803e-01,3.643619755354559619e-01,3.700536255152688803e-01,2.910611149261275177e-01,2.000000000000000000e+00
9.048650913527857276e-02,1.745210600474699988e-02,5.448167446872459463e-01,1.115276621027400800e-02,2.301014214754104614e-01,2.779254391789436340e-01,2.509999871253967285e-01,2.681470750996980401e-01,3.743540347854862893e-01,3.504238689705391208e-01,3.743540347854862893e-01,2.681470750996980401e-01,2.000000000000000000e+00
7.518511184680755355e-02,7.846277729890940855e-02,3.857255668941298454e-01,1.138145673644671424e-02,2.972119450569152832e-01,2.776047661900520325e-01,2.290000319480895996e-01,3.335644873756974382e-01,3.780382304621485168e-01,3.579770505744400699e-01,3.780382304621485168e-01,3.335644873756974382e-01,2.000000000000000000e+00
7.192283436989588274e-02,9.968663196408913962e-02,3.707742961033012041e-01,1.214457361030442731e-02,2.972119450569152832e-01,2.785066813230514526e-01,2.249999940395355225e-01,3.490257284733736531e-01,3.958350575764104651e-01,3.431733883134986396e-01,3.958350575764104651e-01,3.431733883134986396e-01,2.000000000000000000e+00
8.085629336099955933e-02,5.469680215756648339e-02,4.312251442881575580e-01,1.053460243221127773e-02,3.075464516878128052e-01,2.765558883547782898e-01,2.360000312328338623e-01,3.439092604602795311e-01,3.796616708758058234e-01,3.220585049296367242e-01,3.796616708758058234e-01,3.220585049296367242e-01,2.000000000000000000e+00
8.320305615251614995e-02,5.550204864225389417e-02,4.205221083427059803e-01,1.049067998386271974e-02,3.061714768409729004e-01,2.789183780550956726e-01,2.350000143051147461e-01,3.446937789459283974e-01,3.829574218515561235e-01,3.198282844690129023e-01,3.829574218515561235e-01,3.198282844690129023e-01,2.000000000000000000e+00
7.167723572500803164e-02,3.420221171673001187e-02,4.293575375851222398e-01,1.032575603981655647e-02,3.068215847015380859e-01,2.791634947061538696e-01,2.300000190734863281e-01,3.729830268675977112e-01,4.220218913650581882e-01,3.683336184693643545e-01,4.220218913650581882e-01,3.683336184693643545e-01,2.000000000000000000e+00
7.708905049914036023e-02,3.520467011272825075e-02,4.427970327388163208e-01,1.042805067983580691e-02,3.068215847015380859e-01,2.782615646719932556e-01,2.369999885559082031e-01,3.398216820661945636e-01,3.799591975310424585e-01,3.461647872257961334e-01,3.799591975310424585e-01,3.398216820661945636e-01,2.000000000000000000e+00
7.205992671888007683e-02,1.426246231607513834e-02,4.719822562942364574e-01,1.199598451106111477e-02,3.081111013889312744e-01,2.785066813230514526e-01,2.369999885559082031e-01,3.715439772489246284e-01,4.110991565387004942e-01,3.479829500471165460e-01,4.110991565387004942e-01,3.479829500471165460e-01,2.000000000000000000e+00
6.449270659056528798e-02,1.617424076247128001e-02,4.747834515171089897e-01,1.198211480484484733e-02,3.075464516878128052e-01,2.791634947061538696e-01,2.390000224113464355e-01,3.842089403699933126e-01,4.226211073632232251e-01,3.523491896560069225e-01,4.226211073632232251e-01,3.523491896560069225e-01,2.000000000000000000e+00
1.923757849992382141e-01,-2.541214012789821952e-02,3.266791533115526169e-01,1.192232247666553772e-02,2.649757564067840576e-01,2.753935903310775757e-01,2.230000495910644531e-01,3.414344903221130934e-01,4.254836126489444648e-01,3.949729052210092517e-01,4.254836126489444648e-01,3.414344903221130934e-01,2.000000000000000000e+00
1.982981288979192291e-01,-3.336983306204249766e-02,3.399535972853912624e-01,1.128040252455242941e-02,2.671767547726631165e-01,2.767629623413085938e-01,2.269999980926513672e-01,3.396311169316511558e-01,4.224961644304223718e-01,3.774895691124610653e-01,4.224961644304223718e-01,3.396311169316511558e-01,2.000000000000000000e+00
1.989148986492137172e-01,-3.803273262457873560e-02,3.753642227337731785e-01,1.015236210496724481e-02,2.665440440177917480e-01,2.759285569190979004e-01,2.250000238418579102e-01,3.323717320450374491e-01,4.195249993761834273e-01,3.848483710297762594e-01,4.195249993761834273e-01,3.323717320450374491e-01,2.000000000000000000e+00
1.929006050330128730e-01,-4.411017575336322744e-02,3.695401855784864464e-01,1.013263091111488157e-02,2.660374045372009277e-01,2.767629623413085938e-01,2.260000109672546387e-01,3.290740283033618541e-01,4.134098564439470658e-01,3.711752014128915089e-01,4.134098564439470658e-01,3.290740283033618541e-01,2.000000000000000000e+00
2.011832384346740610e-01,-6.446826275222673763e-02,3.920626750563588891e-01,1.010068472759340953e-02,2.676833719015121460e-01,2.756973057985305786e-01,2.269999980926513672e-01,3.168794360856979075e-01,4.020860879646864228e-01,3.770371179996858668e-01,4.020860879646864228e-01,3.168794360856979075e-01,2.000000000000000000e+00
1.937836910861893969e-01,-5.939327993356809804e-02,3.883738154556615751e-01,1.020144821860496064e-02,2.677238807082176208e-01,2.753935903310775757e-01,2.250000238418579102e-01,3.680961451410167395e-01,4.429588135057254128e-01,3.868312314990012268e-01,4.429588135057254128e-01,3.680961451410167395e-01,2.000000000000000000e+00
1.894459683018044904e-01,-8.748000753749900216e-02,4.063055157809190021e-01,1.126863033493164488e-02,2.682918980717658997e-01,2.775973677635192871e-01,2.269999980926513672e-01,3.528672459302575337e-01,4.356258861253324843e-01,3.915832919951933166e-01,4.356258861253324843e-01,3.528672459302575337e-01,2.000000000000000000e+00
1.970985635782888934e-01,-8.212440039697746497e-02,4.097285676838750557e-01,1.116026096187577345e-02,2.686082646250724792e-01,2.775973677635192871e-01,2.269999980926513672e-01,3.686441252987495698e-01,4.449686117956261344e-01,3.916303843146273778e-01,4.449686117956261344e-01,3.686441252987495698e-01,2.000000000000000000e+00
1.987600482260283019e-01,6.831147507947117614e-03,4.693208851694286032e-01,1.198705861337124971e-02,2.620635107159614563e-01,2.986024022102355957e-01,1.849999725818634033e-01,3.196941744168512178e-01,3.664380191461157343e-01,2.659593594999934973e-01,3.664380191461157343e-01,2.659593594999934973e-01,2.000000000000000000e+00
2.089345530698193676e-01,1.969078178973747775e-02,4.842761804222144861e-01,1.196089130907945948e-02,2.630232647061347961e-01,2.993469387292861938e-01,1.829999983310699463e-01,3.513155810754766684e-01,3.910174587793975309e-01,2.387123776400806863e-01,3.910174587793975309e-01,2.387123776400806863e-01,2.000000000000000000e+00
2.128627675078345327e-01,-4.823488978361096906e-03,5.147303243218376290e-01,1.060333966863992797e-02,2.607633322477340698e-01,2.996400296688079834e-01,1.859999895095825195e-01,3.244627344301278526e-01,3.733262074573467926e-01,2.465338910304755160e-01,3.733262074573467926e-01,2.465338910304755160e-01,2.000000000000000000e+00
2.146394768501063421e-01,-8.909345309951719610e-03,4.989604995730956283e-01,1.068093708335130475e-02,2.627407535910606384e-01,2.993429750204086304e-01,1.840000152587890625e-01,2.975786944968682457e-01,3.456819094232213008e-01,2.431407391954190644e-01,3.456819094232213008e-01,2.431407391954190644e-01,2.000000000000000000e+00
2.098440842978697707e-01,-1.992112607952057496e-02,5.229948814322651351e-01,1.051904002033516444e-02,2.630947008728981018e-01,2.996400296688079834e-01,1.850000023841857910e-01,3.482645861780145902e-01,3.922249454463503371e-01,2.555969455260345691e-01,3.922249454463503371e-01,2.555969455260345691e-01,2.000000000000000000e+00
2.059371887793173539e-01,-2.054751588762749118e-02,5.232590602976237015e-01,1.086076224039838993e-02,2.614874541759490967e-01,2.993382811546325684e-01,1.840000152587890625e-01,3.554384891887956144e-01,3.943089062829403524e-01,2.927126474188415650e-01,3.943089062829403524e-01,2.927126474188415650e-01,2.000000000000000000e+00
2.139922265283303593e-01,-3.352934852072669142e-02,5.515760646983661752e-01,1.122006670174901036e-02,2.630232647061347961e-01,2.996400296688079834e-01,1.840000152587890625e-01,3.509300861426707385e-01,3.911615005286209756e-01,2.399334887442307052e-01,3.911615005286209756e-01,2.399334887442307052e-01,2.000000000000000000e+00
2.166172855505094086e-01,-2.654678538551811032e-02,5.582815308965335399e-01,1.115683778700812118e-02,2.634167149662971497e-01,2.996400296688079834e-01,1.850000023841857910e-01,3.437405258534201868e-01,3.886539424361424855e-01,2.479060753189761268e-01,3.886539424361424855e-01,2.479060753189761268e-01,2.000000000000000000e+00
1.316716453056915870e-01,8.035990112524149520e-03,5.476039054436803166e-01,9.999418361536548464e-03,2.448656484484672546e-01,2.995802909135818481e-01,2.300000190734863281e-01,3.359538448606519401e-01,3.914783840654047498e-01,3.405207288993953307e-01,3.914783840654047498e-01,3.359538448606519401e-01,2.000000000000000000e+00
1.320595001715990646e-01,2.687967460844017595e-02,5.549439193842207185e-01,9.253948331711553746e-03,2.425599768757820129e-01,2.996121197938919067e-01,2.290000021457672119e-01,3.256800658693644879e-01,3.901179319715301630e-01,3.141727102759370727e-01,3.901179319715301630e-01,3.141727102759370727e-01,2.000000000000000000e+00
1.358940736249670267e-01,1.704150431990627710e-03,5.518357269043734359e-01,8.945309980381916520e-03,2.460837364196777344e-01,3.003309220075607300e-01,2.300000190734863281e-01,2.952743326295913517e-01,3.515642403431941121e-01,3.295381704295472503e-01,3.515642403431941121e-01,2.952743326295913517e-01,2.000000000000000000e+00
1.321152299249447049e-01,1.133702410252724821e-02,5.642866905786227960e-01,9.194032221723312873e-03,2.454822286963462830e-01,3.011133819818496704e-01,2.290000319480895996e-01,3.236230452279847958e-01,3.818089980858870303e-01,3.128610970620911425e-01,3.818089980858870303e-01,3.128610970620911425e-01,2.000000000000000000e+00
1.354569679139053517e-01,-1.488134638085883725e-03,5.773619761412605023e-01,9.463839366931377575e-03,2.464386448264122009e-01,3.011133819818496704e-01,2.330000400543212891e-01,3.154725501394167186e-01,3.741009236702880769e-01,3.136268965109300089e-01,3.741009236702880769e-01,3.136268965109300089e-01,2.000000000000000000e+00
1.371923999260770966e-01,5.054725894287445676e-03,5.915554340905524455e-01,9.170587942965187714e-03,2.460837364196777344e-01,3.003309220075607300e-01,2.290000319480895996e-01,3.247152944778675665e-01,3.908520833687000318e-01,3.163816433582355980e-01,3.908520833687000318e-01,3.163816433582355980e-01,2.000000000000000000e+00
1.337519489781690551e-01,-1.412253860474050986e-02,6.100261717409747320e-01,1.058834376320342413e-02,2.461752742528915405e-01,3.018640130758285522e-01,2.330000400543212891e-01,3.346172242373598449e-01,3.949976195218648511e-01,3.381111190950421008e-01,3.949976195218648511e-01,3.346172242373598449e-01,2.000000000000000000e+00
1.338068892873026661e-01,-1.198657086661810041e-02,6.188688191279272388e-01,1.058510189605127612e-02,2.458220496773719788e-01,3.018640130758285522e-01,2.319999933242797852e-01,2.991780452929910794e-01,3.691071174743901229e-01,3.079596792230159252e-01,3.691071174743901229e-01,2.991780452929910794e-01,2.000000000000000000e+00
1.107726712375597111e-01,1.450449824720129567e-03,5.273739787982449911e-01,7.421243354147222075e-03,2.604452893137931824e-01,2.711370810866355896e-01,2.080000042915344238e-01,3.493350560761002144e-01,3.952938131469267979e-01,3.148164087011345313e-01,3.952938131469267979e-01,3.148164087011345313e-01,2.000000000000000000e+00
1.201911303594047631e-01,1.017229851555564654e-02,5.271957076510432882e-01,8.237061775013728923e-03,2.588632851839065552e-01,2.730052769184112549e-01,2.100000083446502686e-01,3.844716040115631062e-01,4.227536474732327965e-01,3.754942157610977049e-01,4.227536474732327965e-01,3.754942157610977049e-01,2.000000000000000000e+00
1.107808737970586710e-01,1.558154130712292515e-02,5.703591782715649039e-01,7.516139925574254199e-03,2.589721232652664185e-01,2.735393121838569641e-01,2.109999954700469971e-01,3.985219658071842419e-01,4.214867947335220189e-01,3.949790661131970526e-01,4.214867947335220189e-01,3.949790661131970526e-01,2.000000000000000000e+00
1.112230299933666677e-01,6.347406975209930920e-03,5.440448621305987720e-01,7.816304920358684710e-03,2.593370601534843445e-01,2.730222865939140320e-01,2.100000083446502686e-01,3.923299109357560877e-01,4.190647732899643318e-01,3.862173318806727540e-01,4.190647732899643318e-01,3.862173318806727540e-01,2.000000000000000000e+00
1.231668000716640288e-01,-3.197892671436954135e-03,5.710456273697447349e-01,8.413715113578829063e-03,2.608511149883270264e-01,2.735799774527549744e-01,2.109999954700469971e-01,3.589369614193941294e-01,3.851955434448156579e-01,3.464319397910630149e-01,3.851955434448156579e-01,3.464319397910630149e-01,2.000000000000000000e+00
1.100996396092345647e-01,-4.959255219746116789e-04,5.617772439610145829e-01,8.166807000809087058e-03,2.598129212856292725e-01,2.743536159396171570e-01,2.109999954700469971e-01,3.615429486414506455e-01,4.082814861284034258e-01,3.371848682841136480e-01,4.082814861284034258e-01,3.371848682841136480e-01,2.000000000000000000e+00
1.238349439841585076e-01,-1.523765265702811331e-02,5.977228490043767772e-01,9.698169154739512410e-03,2.618935853242874146e-01,2.733387053012847900e-01,2.109999954700469971e-01,3.509660860288836837e-01,4.061582430477308492e-01,3.057430931582713618e-01,4.061582430477308492e-01,3.057430931582713618e-01,2.000000000000000000e+00
1.172705681105864345e-01,-1.384345364029281218e-02,5.983845629717532422e-01,9.621024440523182758e-03,2.614186704158782959e-01,2.740390971302986145e-01,2.109999954700469971e-01,3.612441396364255985e-01,4.015217202903725857e-01,3.366718252226543751e-01,4.015217202903725857e-01,3.366718252226543751e-01,2.000000000000000000e+00
7.821114976145944475e-02,-7.666617825751455631e-03,5.193664711291933189e-01,7.015727798637229513e-03,2.769842520356178284e-01,2.664706036448478699e-01,2.120000123977661133e-01,3.489791539425383116e-01,4.050936528817503102e-01,3.618824432064937091e-01,4.050936528817503102e-01,3.489791539425383116e-01,2.000000000000000000e+00
7.027434922121432448e-02,1.675768756891872317e-03,4.964607398267447125e-01,7.524235746408561472e-03,2.779642716050148010e-01,2.663944885134696960e-01,2.120000123977661133e-01,3.870121821242635263e-01,3.528285632646820380e-01,3.861780611099093208e-01,3.870121821242635263e-01,3.528285632646820380e-01,2.000000000000000000e+00
9.329839879492973775e-02,8.240532485298885561e-04,5.357471353987580676e-01,7.388006571721116543e-03,2.738127633929252625e-01,2.667980268597602844e-01,2.129999995231628418e-01,3.324386672244063479e-01,3.751980933438248678e-01,3.546586722184145168e-01,3.751980933438248678e-01,3.324386672244063479e-01,2.000000000000000000e+00
8.379410057182411220e-02,-7.970272881770412363e-03,5.568594385047417328e-01,7.317946840017294959e-03,2.779642716050148010e-01,2.662518098950386047e-01,2.120000123977661133e-01,4.314276423274782113e-01,4.053897126203506729e-01,3.737466138495699197e-01,4.314276423274782113e-01,3.737466138495699197e-01,2.000000000000000000e+00
8.599698767465564775e-02,-2.787785121882034589e-02,5.681583245037804542e-01,7.925518780851103715e-03,2.756322994828224182e-01,2.680991813540458679e-01,2.129999995231628418e-01,3.558872813620418407e-01,3.667491388083589654e-01,3.710807906466330186e-01,3.710807906466330186e-01,3.558872813620418407e-01,2.000000000000000000e+00
8.920213047649788729e-02,-1.837318101826098879e-02,5.727687421237860343e-01,7.777275861033217975e-03,2.781811878085136414e-01,2.666989490389823914e-01,2.129999995231628418e-01,3.271039401940896152e-01,3.352923757987303910e-01,3.056043205837472021e-01,3.352923757987303910e-01,3.056043205837472021e-01,2.000000000000000000e+00
8.329836220338944497e-02,-4.054364407645256324e-02,5.975158435287327707e-01,9.281030704110871180e-03,2.779642716050148010e-01,2.675888612866401672e-01,2.129999995231628418e-01,3.814791104731308780e-01,3.585137924504476770e-01,3.882229799077352994e-01,3.882229799077352994e-01,3.585137924504476770e-01,2.000000000000000000e+00
8.275075101049082782e-02,-3.317708805772866948e-02,5.956124166709481083e-01,9.393924465209162536e-03,2.781811878085136414e-01,2.678871080279350281e-01,2.129999995231628418e-01,3.304413040864097595e-01,3.661389929422659284e-01,3.501292613184576186e-01,3.661389929422659284e-01,3.304413040864097595e-01,2.000000000000000000e+00
8.495415497215719203e-02,1.377041364999660039e-02,4.789110775137198073e-01,8.002175335290436300e-03,2.811195477843284607e-01,2.668142989277839661e-01,2.149999737739562988e-01,3.624861716878757800e-01,3.616629877985731989e-01,3.145536174824676845e-01,3.624861716878757800e-01,3.145536174824676845e-01,2.000000000000000000e+00
7.882771767444483879e-02,1.532952443930665244e-02,5.292215127822873511e-01,7.723092356852000184e-03,2.802848070859909058e-01,2.658602297306060791e-01,2.139999866485595703e-01,3.668406817745735182e-01,4.114612016999569244e-01,3.648707002942129241e-01,4.114612016999569244e-01,3.648707002942129241e-01,2.000000000000000000e+00
7.763799117016982609e-02,-1.531913078008873344e-02,5.360213688476396232e-01,7.210467185603337305e-03,2.811886966228485107e-01,2.665591463446617126e-01,2.139999866485595703e-01,3.405257948162648263e-01,3.364708605500881800e-01,3.195223098800138439e-01,3.405257948162648263e-01,3.195223098800138439e-01,2.000000000000000000e+00
8.134404847268525418e-02,-3.057118749002610530e-03,5.357629448815103279e-01,7.426443509735852939e-03,2.827321514487266541e-01,2.671360298991203308e-01,2.139999866485595703e-01,3.522423851988781274e-01,3.376344828663041531e-01,3.251492900070377390e-01,3.522423851988781274e-01,3.251492900070377390e-01,2.000000000000000000e+00
8.522114843913927706e-02,-6.883235047533573132e-03,5.625017901736661941e-01,7.766245760811004220e-03,2.817397713661193848e-01,2.673911973834037781e-01,2.139999866485595703e-01,3.492242362534186406e-01,3.373326169755748172e-01,3.230212736025018239e-01,3.492242362534186406e-01,3.230212736025018239e-01,2.000000000000000000e+00
