-0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004435 0.097988 0.105846 0.130654 0.211823 0.231515 0.285184 0.324737 0.438422 0.489939 0.514696 0.526099 0.559045 0.609110 0.648593 0.655721 0.666373 0.672590 0.682070 0.687596 0.689408 0.704455 0.706898 0.707929 0.711052 0.714075 0.715147 0.714055 0.717930 0.714496 0.714239 0.718711 0.718290 0.723666 0.740635 0.739604 0.770768 0.817890 0.829472 0.836000 0.845250 0.853148 0.862098 0.867304 0.881420 0.896256 0.907428 0.914766 0.920583 0.932846 0.936800 0.938893 0.938713 0.938022 0.943137 0.943538 0.942647 0.946141 0.945680 0.945670 0.946842 0.947022 0.948163 0.947452 0.947272 0.946701 0.948223 0.947172 0.948313 0.948233 0.947102 0.948213 0.948333 0.947362 0.948393 0.949074 0.949514 0.947983 0.948563 0.948283 0.948583 0.947642 0.948173 0.948003 0.947392 0.949404 0.950686 0.954950 0.954770 0.956863 0.966553 0.972420 0.983772 0.986575 0.987426 0.987466 0.989388 0.990049 0.992201 0.993493 0.994224 0.994324 0.994724 0.994444 0.995085 0.995105 0.994644 0.995475 0.995495 0.995645 0.996196 0.995415 0.995655 0.995465 0.995585 0.996036 0.995996 0.995795 0.996196 0.995976 0.996136 0.996366 0.996136 0.996036 0.995785 0.995645 0.996636 0.996296 0.997127 0.997367 0.997567 0.998558 0.998328 0.998919 0.999019 0.999399 0.999479 0.999399 0.999349 0.999550 0.999570 0.999129 0.999550 0.999780 0.999379 0.999710 0.999509 0.999640 0.999810 0.999640 0.999519 0.999800 0.999640 0.999750 1.000000 0.999640 0.999940 0.999740 0.999840 0.999710 0.999930 0.999560 0.999890 0.999760 0.999880 0.999620 0.999760 0.999750 0.999680 0.999570 0.999720 0.999580 0.999650 0.999800 0.999800 0.999850 0.999670 0.999880 0.999570 0.999680 0.999890 0.999790 0.999479 0.999790 0.999790 0.999700 0.999810 0.999940 0.999770 0.999970 0.999760 0.999730 0.999870 0.999830 0.999890 0.999820 0.999900 0.999850 1.000040 0.999720 0.999910 0.999920 0.999870 0.999650 0.999790 0.999640 0.999820 0.999940 0.999980 0.999740 0.999850 0.999700 0.999890 0.999820 0.999880 0.999890 0.999820 0.999690 0.999890 0.999910 0.999980 1.000030 1.000160 1.000020 1.000020 1.000090 1.000010 1.000030 0.999970 0.999950 0.999880 0.999840 1.000020 0.999930 1.000040 0.999950 0.999910 0.999920 0.999880 1.000120 0.999970 1.000130 1.000080 1.000120 1.000020 1.000050 1.000020 1.000000 1.000050 1.000000 0.999840 0.999950 0.999930 1.000210 1.000170 1.000040 1.000150 1.000020 1.000010 0.999960 1.000020 1.000160 0.999870 0.999890 0.999890 1.000050 1.000020 1.000050 1.000000 1.000050 1.000000 0.999990 1.000140 0.999880 0.999840 1.000140 0.999990 1.000180 1.000120 0.999850 0.999980 1.000230 1.000110 0.999950 0.999960 1.000060 1.000020 0.999840 0.999910 0.999900 1.000030 0.999760 1.000160 0.999980 0.999810 1.000010 0.999940 1.000360 1.000000 1.000140 1.000040 1.000020 1.000060 0.999920 0.999920 1.000020 1.000100 1.000200 0.999880 0.999950 0.999930 1.000230 1.000090 1.000100 1.000120 1.000210 1.000170 0.999960 1.000010 1.000110 1.000070 1.000110 1.000020 0.999810 0.999950 1.000050 1.000010 1.000200 0.999910 0.999930 0.999960 1.000070 0.999860 1.000030 1.000000 0.999930 0.999970 0.999950 1.000180 1.000020 0.999970 1.000030 1.000110 0.999920 1.000010 1.000000 1.000150 1.000010 1.000190 1.000050 1.000020 1.000170 0.999940 1.000130 0.999990 0.999820 0.999960 1.000050 0.999960 0.999940 1.000100 1.000230 1.000020 1.000070 0.999940 1.000050 0.999970 0.999980 0.999890 1.000060 0.999980 1.000040 1.000050 1.000070 1.000130 1.000060 1.000060 0.999930 0.999780 1.000090 0.999900 0.999960 1.000160 0.999960 1.000110 0.999910 1.000050 0.999750 1.000180 1.000050 1.000110 1.000130 1.000020 1.000090 0.999990 0.999920 1.000140 1.000160 1.000000 1.000030 1.000070 1.000020 1.000100 1.000000 0.999940 1.000060 1.000050 1.000130 0.999910 0.999990 1.000100 0.999940 1.000120 0.999910 0.999940 1.000100 1.000130 1.000200 1.000050 1.000230 1.000120 1.000030 0.999960 1.000170 0.999980 0.999970 0.999980 0.999920 1.000050 1.000200 1.000040 0.999980 1.000180 1.000130 1.000050 0.999950 0.999940 0.999930 1.000150 1.000080 1.000020 1.000080 1.000080 1.000060 0.999960 0.999970 1.000190 1.000040 1.000140 1.000180 0.999880 1.000120 1.000110 1.000070 1.000140 1.000110 1.000020 0.999970 1.000210 1.000030 0.999870 1.000270 1.000090 0.999880 1.000120 0.999970 0.999760 1.000030 1.000100 1.000280 1.000010 0.999950 1.000030 1.000080 1.000120 1.000000 1.000020 1.000010 0.999870 0.999910 0.999970 0.999970 0.999950 1.000200 1.000170 0.999880 1.000030 1.000000 1.000130 0.999970 1.000010 1.000150 1.000050 1.000190 1.000000 0.999960 1.000130 1.000170 1.000090 1.000140 0.999950 1.000040 0.999980 1.000000 0.999950 1.000180 0.999990 1.000080 0.999880 0.999880 0.999980 1.000060 1.000110 1.000100 1.000010 0.999880 1.000100 0.999990 0.999960 1.000120 1.000010 1.000030 1.000100 1.000110 0.999960 1.000170 1.000100 1.000200 0.999930 1.000070 1.000210 1.000110 1.000170 1.000110 0.999890 1.000300 1.000140 0.999990 0.999980 1.000060 1.000000 0.999930 1.000060 1.000260 1.000000 0.999990 1.000080 1.000200 1.000110 1.000060 0.999890 1.000010 1.000250 1.000080 1.000020 1.000020 0.999920 1.000130 0.999980 1.000000 1.000100 0.999950 1.000010 1.000010 1.000060 1.000010 0.999930 1.000030 1.000060 1.000090 1.000080 1.000080 1.000230 1.000090 1.000030 1.000100 1.000070 1.000020 0.999990 1.000030 1.000280 1.000040 0.999860 1.000080 1.000110 1.000070 1.000160 1.000040 0.999940 0.999980 1.000020 1.000030 1.000210 0.999990 1.000030 0.999940 0.999890 1.000070 0.999960 1.000000 1.000110 1.000000 0.999940 1.000290 1.000180 0.999990 0.999990 1.000100 1.000120 1.000070 1.000050 1.000140 1.000070 1.000010 1.000010 0.999960 1.000160 1.000070 0.999990 0.999870 1.000210 1.000160 1.000090 1.000070 1.000140 1.000020 1.000060 1.000050 1.000070 1.000060 1.000150 1.000160 0.999990 1.000080 1.000050 1.000140 1.000040 1.000170 1.000050 1.000080 1.000130 1.000060 1.000080 0.999910 1.000110 0.999960 0.999960 1.000030 1.000120 0.999870 0.999900 1.000150 1.000010 1.000040 1.000000 0.999880 1.000010 0.999880 0.999710 0.999930 1.000060 1.000020 0.999970 1.000050 1.000160 1.000080 0.999850 1.000040 1.000210 1.000080 1.000210 1.000070 0.999870 1.000100 1.000080 1.000040 0.999980 1.000150 0.999990 1.000020 1.000090 0.999900 0.999990 1.000150 1.000180 1.000150 1.000340 1.000180 1.000060 1.000080 0.999910 1.000090 1.000070 0.999820 0.999930 1.000030 1.000090 1.000130 1.000080 1.000040 1.000200 1.000010 1.000370 0.999960 1.000110 0.999940 1.000080 1.000170 1.000070 1.000090 1.000020 1.000160 0.999980 0.999920 1.000120 1.000060 1.000040 1.000240 1.000070 1.000220 0.999980 1.000070 0.999760 1.000050 1.000060 1.000060 1.000070 0.999890 1.000080 1.000060 1.000050 0.999950 1.000220 0.999730 1.000090 1.000010 1.000170 1.000090 1.000160 1.000200 1.000050 0.999820 0.999770 1.000010 1.000050 0.999980 1.000080 1.000030 1.000140 0.999940 0.999850 1.000180 0.999850 1.000190 1.000240 1.000040 1.000030 1.000360 1.000110 1.000120 0.999980 0.999990 1.000150 0.999830 1.000140 1.000090 1.000120 0.999920 0.999820 0.999950 1.000230 0.999840 1.000070 1.000020 1.000130 1.000150 1.000100 0.999940 1.000020 1.000120 1.000140 1.000090 1.000170 1.000020 1.000130 1.000010 0.999880 1.000110 1.000040 1.000110 1.000110 1.000030 1.000030 1.000250 1.000090 0.999960 0.999930 1.000070 0.999980 1.000080 1.000060 0.999970 0.999840 0.999910 1.000000 0.999960 0.999900 1.000090 1.000080 0.999990 0.999980 0.999890 1.000090 1.000080 1.000170 1.000000 1.000210 1.000070 1.000210 1.000090 0.999860 1.000000 1.000080 0.999940 1.000150 1.000060 1.000190 1.000080 1.000120 1.000020 0.999970 1.000190 0.999950 0.999860 1.000110 1.000310 1.000150 1.000070 1.000200 1.000150 0.999900 0.999850 0.999940 0.999810 1.000270 1.000030 1.000100 1.000080 1.000060 1.000080 1.000000 1.000010 1.000120 1.000050 0.999900 1.000160 1.000120 1.000200 1.000090 1.000010 1.000110 1.000180 0.999980 1.000080 1.000160 0.999860 0.999940 1.000110 0.999930 1.000040 1.000230 0.999880 1.000070 1.000070 1.000060 1.000180 1.000220 0.999820 1.000140 1.000110 1.000060 0.999950 1.000220 1.000150 0.999940 1.000090 1.000090 0.999920 1.000080 1.000000 1.000100 1.000150 1.000130 0.999970 1.000100 1.000090 0.999970 1.000190 0.999990 0.999920 1.000030 0.999930 1.000150 1.000200 1.000130 1.000180 1.000160 1.000080 0.999910 1.000070 1.000250 1.000060 1.000070 1.000140 1.000180 1.000240 1.000030 1.000250 0.999890 1.000060 0.999900 1.000000 1.000030 1.000140 1.000190 1.000020 1.000230 1.000110 1.000160 1.000080 1.000050 1.000060 1.000000 1.000020 1.000080 1.000000 0.999990 1.000080 1.000080 1.000090 1.000150 1.000110 1.000140 0.999930 1.000250 0.999960 1.000020 0.999980 1.000270 1.000080 1.000040 1.000130 1.000050 0.999970 0.999970 1.000040 1.000090 1.000120 0.999970 1.000080 0.999970 1.000140 1.000060 0.999910 1.000100 1.000110 0.999990 1.000000 1.000080 1.000140 1.000070 0.999950 0.999990 1.000060 0.999950 0.999950 0.999800 0.999980 0.999940 0.999980 1.000080 1.000020 0.999960 1.000140 1.000060 1.000050 0.999990 1.000110 1.000060 0.999890 1.000230 1.000100 0.999990 0.999960 1.000110 1.000100 1.000100 0.999940 1.000010 1.000050 1.000040 1.000200 0.999990 1.000000 1.000190 1.000070 0.999950 1.000110 1.000140 0.999970 1.000000 1.000080 0.999840 1.000000 1.000030 1.000140 0.999880 1.000070 0.999980 1.000050 0.999900 1.000230 1.000000 1.000130 0.999990 0.999840 1.000180 0.999990 1.000180 1.000140 1.000160 0.999920 0.999820 1.000190 0.999970 1.000000 1.000090 1.000040 1.000040 0.999940 1.000000 1.000120 0.999980 1.000140 1.000220 1.000020 1.000160 1.000080 0.999880 0.999880 1.000070 1.000020 1.000100 0.999990 0.999890 1.000220 1.000090 1.000140 1.000080 1.000150 1.000010 1.000040 1.000030 1.000130 1.000020 0.999940 1.000050 0.999930 1.000070 0.999990 1.000130 1.000130 1.000030 0.999900 1.000040 0.999980 1.000060 1.000020 1.000010 1.000160 1.000100 1.000210 1.000210 1.000140 0.999960 0.999970 1.000080 1.000130 1.000140 0.999890 1.000100 0.999980 1.000140 1.000030 1.000040 1.000160 1.000040 1.000050 1.000020 0.999930 1.000000 0.999800 1.000150 1.000080 0.999980 0.999880 1.000100 1.000070 1.000270 1.000040 0.999930 1.000130 1.000210 0.999860 0.999940 1.000060 0.999970 1.000070 0.999840 1.000220 1.000100 1.000000 1.000130 1.000180 1.000010 1.000130 0.999850 1.000040 1.000060 1.000060 1.000190 0.999920 1.000140 0.999950 1.000360 0.999950 1.000210 1.000010 1.000050 1.000050 1.000140 1.000090 1.000060 1.000210 0.999950 1.000080 1.000040 0.999950 1.000280 1.000180 0.999970 1.000040 1.000150 0.999990 0.999990 1.000150 1.000050 1.000140 1.000020 1.000030 0.999990 1.000030 1.000190 1.000020 0.999990 1.000160 1.000090 0.999980 1.000200 1.000090 1.000080 0.999910 1.000160 1.000010 1.000180 1.000060 1.000020 1.000200 1.000030 1.000100 1.000040 1.000210 1.000020 1.000040 1.000150 0.999920 0.999950 1.000000 1.000080 1.000110 1.000040 1.000080 1.000270 0.999820 1.000050 1.000110 0.999940 1.000060 0.999950 1.000060 1.000070 0.999940 1.000020 1.000090 1.000000 1.000360 1.000130 0.999950 0.999940 1.000130 1.000150 1.000080 1.000130 1.000050 1.000180 0.999990 1.000090 0.999990 1.000160 0.999980 0.999950 0.999990 1.000190 1.000170 1.000070 1.000110 0.999930 1.000040 0.999960 0.999920 1.000160 1.000100 1.000120 0.999950 1.000130 1.000100 1.000010 1.000130 0.999800 1.000030 1.000100 1.000040 0.999900 1.000120 0.999980 1.000180 1.000070 1.000030 0.999950 1.000110 0.999960 1.000120 0.999930 1.000020 1.000120 1.000060 1.000050 1.000000 1.000090 1.000070 0.999810 1.000010 1.000170 1.000180 0.999950 1.000190 1.000130 1.000210 0.999960 1.000140 1.000190 0.999930 1.000100 1.000240 1.000130 1.000090 0.999940 1.000060 0.999970 1.000180 1.000070 1.000120 1.000070 1.000120 1.000150 0.999930 1.000120 0.999960 1.000140 1.000160 1.000220 1.000190 0.999810 0.999950 1.000050 1.000210 1.000030 1.000190 0.999950 0.999860 1.000030 1.000100 1.000080 1.000030 0.999890 1.000030 0.999940 1.000130 1.000050 0.999960 1.000150 0.999980 1.000130 1.000110 1.000120 1.000040 1.000170 0.999930 1.000120 1.000100 0.999930 1.000100 0.999950 1.000000 0.999930 1.000170 0.999950 1.000060 1.000010 1.000180 1.000130 1.000240 1.000270 1.000070 0.999930 1.000040 1.000270 1.000090 1.000040 1.000100 1.000020 1.000140 0.999930 0.999940 0.999930 0.999960 1.000220 0.999970 1.000050 0.999990 1.000160 0.999970 1.000010 1.000320 1.000090 1.000120 0.999890 1.000120 1.000070 0.999970 1.000270 1.000240 1.000000 0.999970 1.000060 1.000050 0.999990 1.000160 1.000080 1.000200 0.999970 0.999990 1.000240 1.000100 0.999970 1.000040 1.000160 1.000140 1.000020 1.000050 1.000210 1.000130 1.000300 0.999960 1.000000 1.000060 0.999980 1.000020 1.000150 1.000150 1.000000 0.999940 0.999940 1.000080 1.000040 1.000070 0.999860 1.000010 1.000100 1.000040 1.000030 1.000040 0.999930 0.999860 1.000020 1.000040 0.999950 0.999800 1.000180 1.000220 1.000100 1.000100 1.000010 0.999970 0.999990 1.000010 1.000150 1.000180 1.000140 0.999990 1.000090 1.000130 1.000110 0.999810 1.000020 1.000130 0.999850 1.000090 0.999970 0.999820 1.000160 1.000090 1.000010 0.999970 0.999900 0.999900 1.000030 1.000080 0.999930 1.000270 1.000040 1.000000 1.000200 0.999930 1.000200 1.000050 0.999760 1.000220 1.000020 1.000110 0.999870 1.000000 1.000150 1.000150 1.000000 0.999950 1.000040 0.999840 1.000050 1.000130 1.000160 1.000180 0.999830 1.000080 0.999880 0.999870 1.000040 1.000080 1.000000 0.999940 1.000010 0.999950 0.999910 0.999990 0.999980 1.000110 1.000060 1.000120 1.000240 1.000020 0.999980 1.000010 0.999990 1.000070 1.000100 0.999940 1.000120 0.999960 0.999980 1.000150 1.000050 1.000070 1.000040 0.999970 0.999970 1.000060 1.000030 0.999990 0.999960 0.999980 1.000000 1.000100 0.999970 1.000180 1.000010 1.000130 1.000030 1.000030 1.000030 1.000050 1.000090 0.999960 1.000090 1.000250 0.999780 0.999990 1.000020 1.000080 0.999990 1.000050 1.000080 1.000100 1.000020 1.000080 1.000300 1.000170 0.999990 1.000030 0.999940 1.000000 0.999960 1.000110 1.000030 0.999810 0.999900 1.000170 0.999880 1.000080 1.000070 1.000010 1.000200 1.000080 0.999980 1.000120 1.000100 1.000090 1.000050 1.000040 1.000040 1.000200 1.000100 1.000150 1.000210 0.999990 1.000030 1.000040 1.000080 1.000100 1.000120 1.000160 1.000140 0.999970 1.000200 0.999990 1.000080 1.000140 1.000040 0.999960 1.000150 1.000050 1.000030 1.000060 0.999899 1.000160 1.000250 0.999940 0.999990 1.000180 1.000130 1.000020 0.999980 1.000090 0.999849 1.000190 1.000050 1.000250 1.000140 1.000140 0.999950 1.000050 0.999960 1.000230 1.000140 1.000060 1.000090 1.000090 1.000040 1.000060 1.000180 1.000000 1.000080 1.000110 1.000080 0.999899 0.999940 1.000110 1.000040 0.999990 1.000100 1.000200 0.999809 1.000040 1.000110 1.000130 1.000070 0.999919 1.000280 0.999970 1.000280 1.000060 1.000040 0.999940 1.000230 1.000120 0.999869 1.000150 0.999980 1.000050 1.000250 1.000020 0.999990 1.000130 0.999960 1.000000 1.000130 1.000270 1.000090 1.000100 0.999859 1.000020 0.999899 1.000130 1.000140 0.999940 1.000090 0.999980 1.000100 0.999859 1.000060 1.000110 0.999950 1.000000 1.000070 1.000010 1.000010 1.000050 0.999929 1.000080 0.999909 1.000020 1.000070 1.000030 1.000160 0.999960 0.999869 1.000080 1.000030 1.000010 0.999990 1.000100 1.000000 1.000020 1.000130 0.999990 0.999980 1.000080 0.999970 1.000210 1.000040 0.999849 1.000080 1.000110 1.000040 1.000070 0.999940 1.000060 1.000050 1.000000 1.000110 1.000110 1.000100 0.999929 1.000030 0.999839 0.999980 1.000120 1.000270 0.999950 1.000190 1.000090 1.000130 1.000020 1.000120 0.999759 1.000060 1.000170 0.999990 1.000190 1.000170 1.000130 1.000160 1.000070 1.000070 1.000060 1.000100 0.999990 1.000020 0.999970 1.000020 0.999779 1.000000 0.999960 0.999970 0.999980 1.000210 0.999970 1.000050 0.999929 1.000070 0.999980 1.000100 1.000020 1.000130 1.000190 1.000010 1.000070 1.000060 1.000090 0.999960 1.000130 1.000190 1.000100 1.000070 1.000160 1.000120 1.000200 0.999799 0.999960 1.000160 1.000070 1.000170 1.000020 0.999950 1.000010 0.999899 1.000110 0.999950 0.999990 0.999990 1.000060 1.000280 1.000230 1.000090 1.000170 0.999990 1.000080 1.000170 1.000110 1.000150 1.000060 1.000090 1.000150 1.000200 1.000070 0.999839 0.999940 1.000030 0.999929 1.000110 1.000170 1.000060 1.000130 1.000340 1.000110 1.000010 1.000000 1.000010 1.000210 0.999929 1.000170 1.000160 0.999970 0.999960 1.000130 0.999940 1.000060 1.000010 0.999929 1.000020 0.999819 1.000100 0.999919 1.000140 1.000280 1.000030 1.000070 1.000200 1.000010 1.000050 1.000130 0.999909 0.999809 1.000050 0.999950 1.000150 1.000040 1.000020 0.999970 1.000100 0.999990 1.000010 1.000030 1.000070 1.000080 0.999899 1.000090 1.000140 1.000120 1.000190 1.000170 1.000080 1.000160 1.000120 1.000040 1.000070 1.000120 1.000020 1.000250 1.000000 1.000090 0.999980 1.000100 1.000020 1.000170 1.000020 1.000190 0.999899 1.000280 1.000030 0.999940 1.000090 0.999980 1.000040 0.999940 1.000060 1.000140 0.999980 0.999950 0.999929 0.999799 0.999980 0.999990 1.000200 1.000030 1.000020 1.000100 1.000090 1.000030 1.000040 1.000100 1.000040 0.999899 1.000080 1.000000 1.000070 1.000050 1.000120 0.999829 1.000020 1.000060 1.000230 0.999909 1.000140 1.000010 0.999859 1.000020 1.000170 0.999899 1.000120 0.999799 0.999980 1.000120 1.000170 0.999960 1.000060 0.999899 1.000150 1.000030 0.999859 0.999960 1.000050 0.999980 0.999909 1.000160 1.000080 0.999980 0.999970 0.999869 1.000130 0.999909 1.000140 1.000250 0.999940 1.000180 1.000070 1.000090 1.000200 0.999990 0.999749 1.000070 1.000150 1.000070 1.000140 1.000010 0.999970 1.000280 1.000060 1.000130 1.000180 1.000030 0.999960 1.000200 1.000120 1.000030 1.000120 1.000050 1.000250 1.000030 1.000030 0.999980 1.000030 1.000020 1.000220 1.000070 1.000020 1.000000 0.999980 1.000140 1.000060 1.000080 0.999869 1.000040 0.999960 0.999859 0.999879 0.999970 1.000080 0.999919 0.999929 0.999970 1.000140 1.000050 1.000110 1.000170 0.999990 0.999929 0.999929 1.000130 1.000240 1.000160 1.000050 1.000180 1.000120 0.999929 1.000060 1.000020 1.000120 0.999839 1.000050 1.000120 1.000030 1.000030 
