x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-2.980602160096168518e-02,-1.010849885642528534e-02,4.540000259876251221e-01,-5.418193048153894242e-01,-2.321983378356027791e-02,-8.401741963714620676e-01,6.431790785800868548e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-8.961424231529235840e-03,-8.303418755531311035e-03,4.390000104904174805e-01,5.097355103497125395e-01,3.352493251883921499e-02,8.596777235616410717e-01,3.393683891881057926e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-5.374452471733093262e-02,-4.591387882828712463e-02,5.920000076293945312e-01,-4.530839523875819785e-01,5.113229291770382545e-01,-7.302491315891178614e-01,6.259161587147391015e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-5.750847607851028442e-02,1.391775440424680710e-02,4.690000116825103760e-01,6.063398273763034307e-01,1.722631325920049306e-01,7.763230171049059214e-01,4.334812881535524652e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
1.586446166038513184e-02,-3.220549598336219788e-02,4.340000152587890625e-01,2.152413883761153113e-01,-1.167182818495488134e-01,9.695607187855804776e-01,1.327939329314744600e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
4.026828333735466003e-02,2.247505448758602142e-02,4.230000078678131104e-01,1.634573343569950821e-01,-1.175039680366074951e-01,9.795277011603894524e-01,6.652983011885323789e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
8.642782270908355713e-02,-9.351474232971668243e-03,4.200000166893005371e-01,-1.705282003328867924e-01,-8.587617087042288821e-02,9.816034923368298637e-01,1.485448956048558006e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-5.392002407461404800e-03,8.010048419237136841e-02,4.480000138282775879e-01,1.366459791596549567e-01,-2.017182187686480110e-01,9.698647517031965259e-01,2.873250877415498006e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
6.053419411182403564e-02,1.743106357753276825e-02,4.210000336170196533e-01,6.662194636221586974e-02,-1.586365747761223910e-01,9.850867745565411449e-01,2.657720616466193765e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
8.352701365947723389e-02,8.344964683055877686e-02,4.380000233650207520e-01,-9.253897034998592730e-02,-1.894779389078767307e-01,9.775145265589597621e-01,3.728714739795189245e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
6.839079409837722778e-02,4.904383420944213867e-02,4.260000288486480713e-01,2.619026996389641621e-02,-2.442085586705497469e-01,9.693689956003704866e-01,7.808223312335785260e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
1.624045073986053467e-01,-9.162507951259613037e-03,4.450000226497650146e-01,-5.976373467335268641e-01,-1.821848854361962367e-01,7.807933589035642719e-01,8.000475856689730214e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
1.406746804714202881e-01,4.402058571577072144e-02,4.400000274181365967e-01,5.345885734032520542e-01,-1.413420283477178629e-01,-8.332091503393544984e-01,3.523456749473233285e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-7.684759795665740967e-02,9.246259927749633789e-02,5.030000209808349609e-01,5.414613203859277579e-01,-3.992881206877589850e-01,7.398571721647126953e-01,5.595866672323971357e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
2.597172185778617859e-02,-1.359311342239379883e-01,5.030000209808349609e-01,-3.249331743176304965e-02,-7.057524500355440988e-01,-7.077129810813882482e-01,1.541094600340055893e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
7.621966302394866943e-02,-5.620214343070983887e-02,4.340000152587890625e-01,-1.478045921276132935e-01,4.839119269867241391e-01,8.625445202805390732e-01,2.457147759399976733e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
4.813935235142707825e-02,-4.919993132352828979e-02,4.300000071525573730e-01,-3.371550605716344684e-02,2.403800095109291934e-01,9.700931479393279933e-01,5.998854401976417942e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
6.444630771875381470e-02,8.418352156877517700e-02,4.380000233650207520e-01,9.515531217503085670e-02,-3.079014001324537619e-01,9.466478724221308871e-01,4.107338343337040530e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
5.335325747728347778e-02,-2.314333803951740265e-03,4.200000166893005371e-01,1.045826704864164930e-01,-9.694906945685453914e-02,9.897794415754347375e-01,1.145452071901978744e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
7.442077994346618652e-02,6.855391710996627808e-02,4.320000112056732178e-01,-1.147896809232454157e-01,-3.876088323660462076e-01,9.146489612006181158e-01,2.856729830830304854e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-2.148574590682983398e-02,-7.950523495674133301e-02,4.550000131130218506e-01,-3.137955563219202437e-01,-3.820731262597288902e-01,-8.692252153629308475e-01,8.796792017153790000e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
1.013969164341688156e-02,-6.185724958777427673e-02,4.380000233650207520e-01,8.146698432466292772e-03,3.824156233526895265e-01,9.239545022999910984e-01,1.167311194838860193e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-6.556178629398345947e-02,7.416994869709014893e-02,4.880000352859497070e-01,3.843256687613850753e-01,-1.805339499861379482e-01,9.053735545251566652e-01,9.374257013659639814e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
3.277920559048652649e-02,-3.097061067819595337e-02,4.270000159740447998e-01,2.804772977104681986e-01,2.437859786752168689e-01,9.283861707664543550e-01,1.427375994394828977e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
1.002394221723079681e-02,3.243782371282577515e-02,4.330000281333923340e-01,3.024469931642202458e-01,-3.773976268919278232e-02,9.524187769243556145e-01,3.988368827136569254e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-5.660171806812286377e-02,-3.708092123270034790e-02,4.680000245571136475e-01,-2.775859995809861203e-01,4.310662681017186915e-02,-9.597332085333264429e-01,4.401985513959871810e-02,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-5.854287743568420410e-02,-2.595360158011317253e-03,4.710000157356262207e-01,-6.705696680089467954e-01,-4.879246217907730332e-02,-7.402402420706905017e-01,3.714936961871500697e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-3.782486915588378906e-02,-1.714135520160198212e-02,4.590000212192535400e-01,6.091221919576584876e-01,-1.123359130324146082e-01,7.850801219670966447e-01,4.345060195766522332e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-2.834695950150489807e-02,5.771899223327636719e-02,4.550000131130218506e-01,4.081398174733739670e-01,2.285269779801353818e-01,8.838536698617410758e-01,6.826207585397267054e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-8.341053873300552368e-02,4.510126262903213501e-02,4.920000135898590088e-01,4.906374206392737358e-01,-1.675247555317163073e-01,8.551084011705644139e-01,7.819808794509622296e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
1.040494069457054138e-01,7.589332014322280884e-02,4.410000145435333252e-01,-1.396349375166857087e-01,-2.925903927407648153e-01,9.459878150909324379e-01,4.116955714027684468e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
-1.613253843970596790e-03,5.003182962536811829e-02,4.410000145435333252e-01,3.886835409570711386e-01,-5.346621353566841789e-02,9.198187152908072761e-01,6.630127180165618084e-03,3.512573242187500000e-01,2.394868358969688416e-01,2.089999914169311523e-01,4.380979607621993122e-01,3.662213322814384941e-01,2.670607890169742205e-01
