x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-1.326078325510025024e-01,9.625810384750366211e-02,4.570000171661376953e-01,-2.984688174381923687e-01,-1.796066379755148490e-01,-9.373674949624504205e-01,1.408696657038511525e-02,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
-7.244246453046798706e-02,5.125412717461585999e-02,4.150000214576721191e-01,3.335575459493669292e-01,-1.838253173207257951e-01,9.246337741247452335e-01,6.016861939036162281e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
7.029289007186889648e-02,5.839969962835311890e-03,4.520000219345092773e-01,8.183591962848775214e-01,5.708358284254736598e-02,-5.718650981007908918e-01,1.066591581532556551e-02,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
4.789302870631217957e-02,-3.937503695487976074e-02,4.410000145435333252e-01,-3.252758748852649373e-01,1.955282980201908105e-01,9.251833817632875157e-01,7.491635934191685775e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
2.698641503229737282e-03,5.636104568839073181e-02,4.220000207424163818e-01,-2.213087811231994051e-01,-4.787144207780739125e-01,8.496204604038658514e-01,3.895121558803488811e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
-4.365508630871772766e-02,-5.847190320491790771e-02,4.190000295639038086e-01,-1.918084572612538674e-01,4.840263722356207277e-01,8.537727957152781988e-01,7.356029043987426588e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
4.434655979275703430e-02,-6.505992263555526733e-02,4.500000178813934326e-01,-4.772516272387100078e-01,4.879528987320013167e-01,7.308439319834575398e-01,9.013354403525783431e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
-3.506089746952056885e-02,1.324358768761157990e-02,4.010000228881835938e-01,-1.170798799443836941e-01,3.611728031378172443e-01,-9.251197262980507263e-01,6.563117483504504746e-02,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
-1.171786151826381683e-02,3.894691588357090950e-03,4.070000052452087402e-01,-1.942457701012646476e-01,1.049723480375094331e-01,9.753201458727582818e-01,7.202327682904061112e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
-8.108915388584136963e-02,3.716740757226943970e-02,4.130000174045562744e-01,1.787237131954433345e-01,-1.949598378632431128e-01,9.643902197564898637e-01,5.321199893512509188e-03,3.155258595943450928e-01,2.430846244096755981e-01,2.299999892711639404e-01,4.674134323133121161e-01,4.179815515041105378e-01,3.030189043405756566e-01
