nariz_mean_distance,nariz_variance_distance,nariz_min_distance,nariz_max_distance,nariz_mean_speed,nariz_total_distance,codo_derecho_mean_distance,codo_derecho_variance_distance,codo_derecho_min_distance,codo_derecho_max_distance,codo_derecho_mean_speed,codo_derecho_total_distance,codo_izquierdo_mean_distance,codo_izquierdo_variance_distance,codo_izquierdo_min_distance,codo_izquierdo_max_distance,codo_izquierdo_mean_speed,codo_izquierdo_total_distance,muñeca_derecha_mean_distance,muñeca_derecha_variance_distance,muñeca_derecha_min_distance,muñeca_derecha_max_distance,muñeca_derecha_mean_speed,muñeca_derecha_total_distance,muñeca_izquierda_mean_distance,muñeca_izquierda_variance_distance,muñeca_izquierda_min_distance,muñeca_izquierda_max_distance,muñeca_izquierda_mean_speed,muñeca_izquierda_total_distance,rodilla_derecha_mean_distance,rodilla_derecha_variance_distance,rodilla_derecha_min_distance,rodilla_derecha_max_distance,rodilla_derecha_mean_speed,rodilla_derecha_total_distance,rodilla_izquierda_mean_distance,rodilla_izquierda_variance_distance,rodilla_izquierda_min_distance,rodilla_izquierda_max_distance,rodilla_izquierda_mean_speed,rodilla_izquierda_total_distance,tobillo_derecho_mean_distance,tobillo_derecho_variance_distance,tobillo_derecho_min_distance,tobillo_derecho_max_distance,tobillo_derecho_mean_speed,tobillo_derecho_total_distance,tobillo_izquierdo_mean_distance,tobillo_izquierdo_variance_distance,tobillo_izquierdo_min_distance,tobillo_izquierdo_max_distance,tobillo_izquierdo_mean_speed,tobillo_izquierdo_total_distance,category
100.9796900277569,5.61901706882319,96.09402947113831,107.08086897294027,5.150112286616381,10097.96900277569,45.06893635981397,19.06222262125093,40.03123780249619,55.385580253347534,7.557608193587444,4506.893635981397,48.04462197142175,3.590832952707099,44.13473688604023,51.15784397333414,4.484034594224492,4804.462197142175,62.643772578669356,558.6448304161131,6.010407640085654,90.83535930462322,91.83637993271016,6264.377257866936,79.10224893920277,1.3382199599931432,76.79762366115243,81.69072774801312,4.864886569369849,7910.224893920277,135.64794640947358,0.5305655480643784,133.77990319924737,137.3835870837561,2.9791089296266033,13564.794640947359,133.0217477916896,2.025494388001169,130.72896580329854,135.93863505273254,4.3867490806961325,13302.17477916896,250.59263936548697,3.216889736334697,248.01121446418506,254.47998447815104,3.4768785630797914,25059.263936548698,248.78133196586342,1.7772629200463816,245.97167011670265,251.54746073057467,3.3508239314709747,24878.133196586343,Circulo
119.23734993543484,3.519576136017718,115.74028036945478,125.63090782128417,7.235105889272691,11923.734993543483,73.24507981364782,108.18513443672698,59.20356830462164,99.64969894585734,47.31232429738607,7324.507981364782,73.69237159662912,6.378149963971111,64.42146381447724,78.60065203291892,7.8477925697549695,7369.237159662912,94.96203843117135,1139.5214717138754,19.483967768398713,146.75851764037412,162.59637526458937,9496.203843117135,104.21248480355116,4.053546534971051,100.0649788887201,107.77899841805916,5.089062597427503,10421.248480355116,161.3511150766173,1.139054072926657,159.56914645381795,164.17521128355523,4.122018202421026,16135.111507661732,158.18801993225696,0.6670201130022406,156.6016043979116,161.01086919832463,4.463041787737217,15818.801993225696,273.7255241428131,2.3660936790423155,270.28387854254277,276.4919754712603,5.107931376062281,27372.552414281305,270.6441940001145,1.5103576044161524,268.0403421128991,273.3114066408499,3.7087097053759606,27064.41940001145,Circulo
113.23003481125396,1.1936531739553675,111.06839109305581,115.6162834552296,2.9260718032618387,11323.003481125395,57.65953669842763,27.490230022907117,45.60290560918241,67.28019768104133,18.603413695427506,5765.953669842763,45.89528116477909,0.7077442483570637,44.205486084874124,47.6884419959386,2.7192213008309585,4589.528116477909,68.21279968093172,393.68834312028343,23.165167817220752,106.12168722744659,94.23558103434539,6821.279968093173,78.21205735413358,0.693519630020871,76.82366171955097,80.00351554775577,3.0299777607232437,7821.205735413358,150.6891508270784,1.0882050646591939,148.04137935050457,152.4702839900287,3.6213776925223677,15068.915082707841,148.81933781153398,0.6840336732554715,146.82600246550336,150.41629732179953,2.8477220492890747,14881.933781153399,224.2980693037534,0.5238450592338467,222.36301963231207,226.15895958374057,2.918658166409853,22429.80693037534,220.41805364872,0.5041673838522087,218.81113431450422,221.86961261065022,2.812705415118797,22041.805364871998,Circulo
117.19391874685853,5.436650257292436,112.99170323523758,123.56450744449234,7.842471534800369,11719.391874685853,72.01036336576978,67.19640699980205,61.64616776410355,90.34102058312159,32.11130678973258,7201.036336576977,72.7492262294652,2.2797555697900767,69.3708332082007,76.70479124539744,5.874407492093803,7274.922622946519,87.50880277150078,1020.1831439379597,30.618621784789728,137.58747217679377,133.6814403680717,8750.880277150078,101.93428292854486,2.2917564074448777,98.4587477068442,105.46148586095305,5.516453978567733,10193.428292854485,162.54413400398414,0.9205817119657651,160.40632001264788,164.59362836999492,4.027133046386387,16254.413400398415,158.0594823457304,0.28981373710962216,157.1325077760805,159.46100620527892,2.710527952983245,15805.948234573041,274.33313365291457,1.008742598099802,271.6140414264329,276.78613133609133,3.9908299460948267,27433.313365291455,270.3206771626967,0.6953265667834002,268.7037169448908,272.1706725567617,3.7189866880425146,27032.06771626967,Circulo
111.85933326783396,0.5001877531892541,110.22278575684794,113.76538357514556,3.406172243619575,11185.933326783395,55.33007031006578,18.604994427453196,47.79448189906446,62.082606259724635,16.58812913396901,5533.007031006578,45.43512979786325,0.7268739912313956,43.64200957792847,47.10294576775427,3.230870997198191,4543.512979786325,64.91328597822822,371.4504328371318,27.701534253539098,96.27661969554187,87.66916298895315,6491.328597822821,76.34363206137347,2.5459279572025224,73.03637792223817,82.2819087041617,4.737568168407068,7634.363206137346,150.41174832312882,0.7440316967156657,147.53580074002377,151.7946804074504,3.4987512801478142,15041.174832312881,148.44299346148043,0.6296133281607801,146.89388176503473,150.11953570405151,3.230319629263871,14844.299346148042,224.0618362590454,0.8072295199122161,221.75859622571568,225.72909648514522,2.8100847122392865,22406.18362590454,220.29324517182926,0.8856127922457459,218.32444320322907,222.21864233227598,2.988274164282119,22029.324517182926,Circulo
118.35097873076995,3.340488352366976,114.24781179523747,121.86596120328268,6.95822022793732,11835.097873076995,69.67010792868328,61.174051722851836,59.454814775592396,89.73641958536122,30.932617831486198,6967.010792868327,74.77831623650331,3.1410816500056544,69.24277940695333,78.03885250309618,7.730007215219145,7477.8316236503315,87.09886429473073,882.3223116849267,27.295833015315726,134.0135254368006,121.96450930297623,8709.886429473074,100.73659846204814,2.8676568647301517,96.77712797970396,105.59977509445747,5.3835722565418065,10073.659846204813,163.16986225419723,1.1083858043469499,159.96210488737637,165.2433811079887,4.185973416643131,16316.986225419723,158.45476256452434,0.464111737591971,156.8861051846211,159.88003314985897,3.0784093607698337,15845.476256452434,272.7089388466116,1.404972883886077,270.2070965019239,275.4875224034657,4.808779703362434,27270.89388466116,269.32608686248926,1.8436215544087577,266.26748768860233,271.5886135315691,5.425389913228453,26932.608686248925,Circulo
111.95539722908643,1.0703598762349114,109.42720182843021,113.98053561902576,3.066459559151748,11195.539722908643,57.1399473809846,24.214180099303718,48.54701329639136,66.99113747354944,18.302917071081993,5713.99473809846,45.76646957275934,0.526149339084092,44.59400183881236,47.53485563247247,2.6885808842564116,4576.646957275934,69.7533058756128,383.1433782052549,32.3853747855417,98.6591354107667,89.26201056416653,6975.33058756128,76.50108418977085,0.7573159490856709,74.20032008017216,78.58872374584028,4.018676603357587,7650.1084189770845,149.49556679898572,0.9910428787909089,147.36985784074028,151.5536208739336,3.8423488211953933,14949.556679898573,147.86162855125454,0.5701284553853302,146.33907543783377,149.6675482527859,3.3913992434153326,14786.162855125454,223.5601314464615,0.38207337458042395,222.27305842139305,225.18742194003642,2.9789208897585064,22356.01314464615,220.0824504369856,0.35417641592925647,218.92592925462256,221.2686432823232,2.4620784468775305,22008.24504369856,Circulo
119.65716739858519,5.136151663593352,114.92687892742933,124.52585072987857,7.328098670219191,11965.716739858519,70.94704387825279,68.71663124977124,60.342253023896944,90.9220132861124,28.916171223275327,7094.704387825278,74.79192398340055,2.6975826881121185,70.84181321790119,77.91060582488112,4.6814092443673525,7479.192398340056,96.68485265450397,845.340168865511,20.446576730592337,136.8231066011878,113.67925990292981,9668.485265450397,103.04646147274238,1.1002807541622888,99.97562202857254,104.97469933274398,5.935726553496912,10304.646147274238,160.97346688709388,0.6166245956491789,159.14399925853314,162.8377259728224,3.5591877628609803,16097.346688709387,158.57617085788112,0.5207434869660929,156.58164803066802,159.8894149091803,3.0578888087259166,15857.617085788113,272.7929201295113,1.3083103172470743,271.0551143217925,275.2685052816613,3.40605608555464,27279.29201295113,270.06507239678575,0.42845587764578724,268.6506793216797,271.4632802056293,3.0894110247049063,27006.507239678576,Circulo
112.31146024096307,1.2199732753257773,110.38398887519874,114.96249388387501,3.5077616121404507,11231.146024096308,56.780521921689335,19.872934647026682,50.264923157207754,67.79610977039907,15.722343946319189,5678.052192168933,44.74457886745183,0.6611484589729527,42.884291996021105,46.8134596029817,3.216142759314162,4474.457886745183,72.28114237640429,437.932658345424,26.960619429085824,101.93441518937557,89.14770322150987,7228.114237640429,76.25163469161465,1.0202847035840379,74.48909316134812,78.15729332570314,3.822276403573669,7625.163469161465,149.8726745652695,0.4932259119454906,148.3452476488546,151.41623096616823,3.7388598629011294,14987.26745652695,147.48951192140618,0.3795436216025833,146.02247258555786,148.60854618762679,3.1582814457471016,14748.951192140617,223.9477375136572,0.5987247617273096,221.64174358635603,225.50415738961445,3.227130749843811,22394.77375136572,220.58709507137752,0.4094575465358029,218.98187710401973,221.86961261065022,2.6324483964786376,22058.70950713775,Circulo
118.52388254243135,2.2473657251891064,115.4515591059731,121.77797419894947,6.020119316778306,11852.388254243135,72.85076510728427,93.48146291241845,58.14045493458062,98.24395655713383,41.41227556583362,7285.076510728427,72.33641338563143,6.589821720243752,67.18723837158363,78.46097756209771,6.55161325234836,7233.641338563143,91.69284678654756,1012.9065385643536,21.5667568261897,143.74934782460753,152.94398541745716,9169.284678654756,102.47222331188031,2.7061358789177894,95.34050817989171,107.14301190465014,6.927421500702356,10247.222331188032,161.33655359988904,0.7950479900323932,158.9773961920373,162.90583936740882,3.863973629666659,16133.655359988905,158.43029643946156,0.6432273781204685,156.43808679474446,161.10594340371182,3.8178693649885243,15843.029643946156,272.7892527680596,1.822423478447613,269.31696010463213,275.1465518591865,4.474784060440692,27278.925276805963,267.394446852233,1.116583422545741,264.9285280976739,269.6787440641179,4.90109086564641,26739.4446852233,Circulo
114.77437440664464,1.3104591549061737,111.76006666068162,116.7714113128723,2.929235080348467,11477.437440664464,57.84087672239603,17.204398974326846,51.11139794605505,66.57983929088445,15.22614231159492,5784.087672239603,45.42527721734336,0.6298633611168512,43.527290290115694,46.92347493526028,2.9511047758843336,4542.5277217343355,70.64966084858904,456.02504745388507,28.174678347764683,101.28579614141363,95.7184323629374,7064.966084858904,75.74052800563311,2.1432246746549155,72.91861902148175,79.9679623349251,4.869595202169461,7574.052800563311,150.26038492047232,1.3849480318169671,148.0671300458005,153.44156053690278,4.3243644122265295,15026.038492047232,147.72973685283986,0.3729539299756048,146.06804920994873,149.04550479635407,2.8503200728032616,14772.973685283987,225.00149397308266,0.5223079604587371,223.05912893221833,226.4009165175795,2.2727158223094337,22500.149397308265,221.01725838310335,0.5513856732696116,219.18727723113858,222.3436248242796,3.220290043470409,22101.725838310336,Circulo
83.12290548819281,3.9375840413794467,80.06676901186908,87.38456671518146,4.804900125380644,8312.290548819281,51.44105883257554,22.89201129646664,44.65212760888332,64.25583631079748,14.95447766208922,5144.1058832575545,38.75477620767535,0.4575213060618607,37.19795021234369,40.52931038150045,2.89094632571011,3875.4776207675345,68.71155473124483,364.30088021731933,29.272427299422915,93.90054579181103,79.02568646723564,6871.155473124483,67.69198519538392,0.6118841494182997,65.96116281570542,69.29015081524935,3.6770438673946715,6769.198519538392,126.62854383760771,0.42172784552208403,125.5368471804195,128.26583722878044,2.558197355697548,12662.85438376077,124.11569464242359,0.3232004329945979,122.77011036893305,125.31485346917181,2.2053693718114453,12411.569464242359,193.67150786263323,0.9370375898983786,191.44777355717667,195.7182285838496,2.756703632166018,19367.150786263323,195.43084865339094,0.867696581212836,193.2495148764933,197.14873826631506,2.7317423186933913,19543.084865339093,Circulo
85.53269809370094,1.5802341533387427,83.26201114553983,91.25513684171429,3.195918934776154,8553.269809370095,47.573542209578335,18.32823902370403,40.70780023533573,55.548402317258414,16.807144276093684,4757.354220957834,39.48763785240845,0.22053720913047703,38.316119323334405,40.71087078410385,2.4820339524571793,3948.7637852408448,62.784976548509356,320.0288836395261,27.209832781551597,94.64737185997295,79.680576528863,6278.497654850936,64.91579957159931,0.5715565454024529,63.27420485474314,66.93513651289582,2.950764232271321,6491.579957159931,126.06832843099366,0.31660769204247213,124.62092520921196,127.48455788839682,2.391618397734439,12606.832843099366,123.73963906322362,0.2763631344817834,122.64608636234587,125.76888526181665,2.2838961890686136,12373.963906322362,191.52579848702888,0.8488776828251072,189.95624496183325,193.28395561970476,2.1815974414956245,19152.579848702888,193.88485022763962,0.6229567734934182,192.4522668092013,196.21623913427757,2.3862369896126454,19388.48502276396,Circulo
85.06630217881599,0.5453117397633077,83.58266865804178,86.83137393822581,2.703519101567723,8506.630217881599,48.832853887048486,14.205056814317404,43.099448952393814,55.347199567819146,13.42513162347326,4883.285388704849,39.92938340314283,0.28279398466927486,38.98076448711595,41.38613898396419,2.553842709869591,3992.938340314283,67.15324008065049,337.03835522274255,27.637157958082447,91.51946514266787,72.37418698979923,6715.324008065049,64.00304076467084,0.3498968443257638,62.77190852602779,65.2083200212979,2.4901082477491863,6400.304076467084,125.49401641238514,0.2752219070820295,124.11964993505259,126.55458308571839,2.1496030870715135,12549.401641238514,122.734763834293,0.14987024275163946,121.67091887546506,123.53794963491988,1.796067732832704,12273.4763834293,191.46662383148723,0.775336941190515,189.7159060279343,193.53116674065706,2.951963438926549,19146.662383148723,193.2952315253194,0.24656017492848914,191.90801833169974,194.5446606823225,1.9932214252128722,19329.52315253194,Circulo
85.20452039473257,1.6114437410157854,81.49156398057409,87.55462580583621,3.2382735799215983,8520.452039473257,50.74738447510209,28.538983773905716,43.17768520891318,61.371817636436354,18.3735815390304,5074.738447510209,38.969527476643435,0.19348812841610494,37.931682008579585,40.00312487793922,2.190616439304632,3896.9527476643434,64.23640303631137,381.6466161177462,26.55889681443866,97.25996092945955,74.9169255974495,6423.640303631137,63.93265459422765,0.2336379143247625,62.82515419798029,64.92591932348745,2.405088152618417,6393.265459422765,126.035911177255,0.22193810008598708,125.03024634063551,126.98277442236014,2.0713697337984756,12603.5911177255,123.85827051774169,0.3832821756731564,122.45432822076972,125.24625742911442,2.3696932152361136,12385.82705177417,191.46337070728242,0.8669721270199386,189.4071342373354,193.26891886695077,2.4370366338020935,19146.33707072824,192.60358318374125,0.20239372088319493,191.27875600808366,193.34990949053997,2.0120263922274404,19260.358318374125,Circulo
85.20292354541124,2.5479235503124444,81.06324691251886,88.03230940967072,2.835577886078624,8520.292354541123,46.33114589482189,14.343984921948863,40.734659689262166,53.77383192594703,14.854412399860575,4633.114589482188,39.29599592253542,0.3084135919996293,37.734268245190606,40.43049591583066,2.5109297100791554,3929.599592253542,62.349304497197465,331.1564178946996,27.52498864668249,86.45591362075818,73.43679855250748,6234.930449719746,64.37836706575078,0.3398777247028048,63.321599790276935,65.87867636800242,2.8115585354711716,6437.836706575078,124.8970630020665,0.2770489473064611,123.73813074392227,126.07983581842102,2.9007318562708284,12489.70630020665,122.9491639950361,0.32191709264627283,121.72972110376331,124.45179789782067,2.954516941304815,12294.91639950361,192.1255409304074,0.7950981801351149,189.3214858382429,193.5608754371606,3.7413871702329367,19212.55409304074,193.0946731242637,0.300844478539018,191.47095079933143,194.0892191751,2.3055493396379956,19309.467312426368,Circulo
87.67024161698392,0.49051496935657046,86.03850882017889,89.23354189989323,1.7930082984636209,8767.024161698391,90.82518875648469,16.49693166558357,81.72820810466848,96.49643775808514,9.25167675373792,9082.51887564847,48.060928952769416,2.231296158434213,46.30739681735522,54.00289344099999,3.543020940397706,4806.092895276942,100.00557856612981,605.0465966198401,38.7080418001221,130.15303492427674,93.29086137909387,10000.55785661298,78.85666641449306,1.371754538748063,76.6950128756753,81.70602792940066,3.899986762447696,7885.666641449307,130.16159369480735,0.21858770493264945,129.18736393316493,131.41679877397715,2.121984742634067,13016.159369480736,131.46340780067734,0.18109538667990507,130.30589012013232,132.42403482751914,1.6542783964831038,13146.340780067734,202.01482615709426,0.416048200999571,200.69550941662845,203.19971702736203,2.162348442014167,20201.482615709425,200.9586442368344,0.6769510034476465,199.49843357781032,202.41448811782223,2.7493835936576434,20095.86442368344,Circulo
87.73423614423467,0.7506900885509782,86.35754165097569,89.76845214216407,2.5791304861545377,8773.423614423467,99.99367325929018,28.681498095268765,84.41971037619118,108.27799868856091,11.640183733745241,9999.367325929017,49.84297199490059,0.8863815308642057,47.907462884189556,51.625453993161166,4.27192882835562,4984.297199490059,104.30607147097494,906.9119487796645,39.14156997362267,145.79716218088745,88.54249424450397,10430.607147097495,80.41866970417905,1.0524626365196832,77.84198738470133,82.81492920965398,3.8817900713033335,8041.866970417906,129.82833619165459,0.6641380875896654,127.75880595872835,131.42155454871167,3.123841804893947,12982.83361916546,131.38759024660828,0.36414564582872067,129.74132919004646,132.87705783919208,2.7231050880520757,13138.759024660827,201.50542336973064,0.660330894556233,200.19693429221138,203.33316256823431,2.718128247251445,20150.542336973063,201.5398785429203,0.8603352575041865,199.46960921403542,203.37864932189908,2.694766242191517,20153.98785429203,Circulo
