0.98675,0.98757,0.99135,0.9922,0.99172,0.99176,0.9918,0.99181,0.99181,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182
0.97849,0.9903,0.99338,0.99362,0.99399,0.99357,0.9936,0.99363,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247
0.98523,0.99007,0.99319,0.99363,0.99318,0.99322,0.9933,0.99263,0.99239,0.99239,0.99239,0.99239,0.99239,0.99239,0.99239,0.9924,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242
0.97024,0.97976,0.99058,0.99186,0.99287,0.99314,0.99321,0.99325,0.99327,0.99327,0.99237,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203
0.97537,0.98768,0.99425,0.99445,0.99475,0.9944,0.99451,0.99455,0.99459,0.99382,0.99391,0.99401,0.99401,0.9941,0.99417,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418
0.98655,0.99009,0.99281,0.99329,0.99391,0.99373,0.99384,0.99391,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394
0.97764,0.98137,0.99111,0.99115,0.99128,0.9915,0.99155,0.99086,0.99095,0.991,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101
0.97695,0.97923,0.99106,0.99206,0.99263,0.99319,0.99355,0.99324,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325
0.98247,0.98528,0.99147,0.99214,0.99251,0.99311,0.99372,0.99381,0.99338,0.9932,0.9933,0.9933,0.9933,0.9933,0.9933,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931
0.98287,0.98682,0.99291,0.99334,0.99348,0.99266,0.99304,0.9931,0.99311,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225
0.97834,0.98814,0.99159,0.99094,0.99123,0.99134,0.99289,0.993,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203
0.96965,0.98855,0.99197,0.99252,0.99269,0.99287,0.99302,0.99321,0.99322,0.99323,0.99323,0.99323,0.99323,0.99323,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324
