x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
2.895354293286800385e-02,6.450827419757843018e-02,4.340000152587890625e-01,1.877355262862630825e-01,-2.379043033457628742e-01,9.529726725460636594e-01,3.762208251920324403e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.945538632571697235e-02,-5.171967297792434692e-02,4.330000281333923340e-01,2.026240489373403453e-01,3.034120092900573495e-01,9.310664033305081633e-01,6.607188074453075599e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
5.018378421664237976e-02,-4.764792695641517639e-02,4.290000200271606445e-01,-9.898653916794765417e-03,2.554351447309000100e-01,9.667755186634277020e-01,4.926241175243509414e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
7.285005599260330200e-02,8.899126946926116943e-02,4.400000274181365967e-01,-1.827546370547099633e-02,-4.597529517264798415e-01,8.878587899013780094e-01,4.230368494708242229e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-1.196644976735115051e-01,8.886998891830444336e-02,5.660000443458557129e-01,5.689743938759879160e-01,-6.516056659435053300e-01,5.016753882978243206e-01,2.979520906724574588e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.337703466415405273e-01,5.483574420213699341e-02,4.440000355243682861e-01,-2.076336230332594679e-01,-4.318357051133555058e-01,8.777278635062996104e-01,1.638457275508376637e-02,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.180310025811195374e-01,-6.380984093993902206e-03,4.100000262260437012e-01,7.420188934904210498e-01,-4.022121571828358166e-01,5.363145926763328575e-01,1.686417899383270136e-01,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
8.612346649169921875e-02,5.226438865065574646e-02,4.290000200271606445e-01,1.301455569129604806e-01,2.442891325366804423e-01,-9.609292136990589261e-01,3.092128009781655064e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.097112670540809631e-01,6.687454134225845337e-02,4.400000274181365967e-01,-2.522236822725332228e-01,-2.216208397711107725e-01,9.419487339977860030e-01,4.171335535591211979e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-5.011353269219398499e-02,-2.567808609455823898e-03,4.660000205039978027e-01,-5.667620691527600618e-01,-8.177523646851481143e-02,-8.198131297254276362e-01,2.760909453488976165e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.325529366731643677e-01,-8.467789739370346069e-02,4.800000190734863281e-01,-1.020721635130101002e-01,3.180230265019136637e-01,9.425723463216690856e-01,2.151377313710250375e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-3.192428126931190491e-02,-1.298336982727050781e-01,4.990000128746032715e-01,1.240605878879739582e-01,-3.854568248298819721e-01,-9.143478587085751563e-01,2.523964651013477917e-02,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
9.939289093017578125e-02,-9.978124499320983887e-02,4.910000264644622803e-01,-7.302735440471785910e-02,-4.041600296508192081e-01,-9.117684332884620213e-01,2.590214335508535248e-02,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
6.664793193340301514e-02,-6.332499533891677856e-02,4.380000233650207520e-01,-1.415411172734998280e-01,4.928433218565489993e-01,8.585287253332712920e-01,4.232136453861741650e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-1.117337718605995178e-01,3.033165819942951202e-02,5.370000004768371582e-01,8.104286681789681923e-01,3.056031423609932296e-01,4.998120578504988698e-01,1.740724873723647342e-02,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
6.039724126458168030e-02,-3.509809821844100952e-02,4.250000119209289551e-01,3.919421727628160518e-02,1.505336861488039413e-01,9.878276280133863052e-01,5.424178225000205952e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-1.498108357191085815e-02,4.283622279763221741e-02,4.430000185966491699e-01,4.119836353080473246e-01,-1.518945003636723301e-01,8.984417315539368065e-01,4.077156095213929805e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
2.364340610802173615e-02,3.725636377930641174e-02,4.300000071525573730e-01,1.924493806289872544e-01,-1.893443207196746914e-01,9.628665349396686723e-01,5.547791562967638486e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-5.720643699169158936e-02,-3.826960176229476929e-02,4.730000197887420654e-01,-3.636468234510913389e-01,-2.373800159708424340e-01,-9.007839451342445347e-01,2.566560342241004655e-02,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-1.676293276250362396e-02,-7.124974578619003296e-02,4.510000348091125488e-01,2.659552654421878937e-01,2.569089159786633880e-01,9.291208778594115536e-01,1.698484648595583943e-02,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.796281337738037109e-02,-4.291438683867454529e-02,4.320000112056732178e-01,2.819060053210836747e-01,8.838265780951040651e-02,9.553625018611711095e-01,5.533653987797999135e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-2.035902254283428192e-02,-6.207876838743686676e-03,4.470000267028808594e-01,-6.498357112306857308e-01,-8.130048762867045364e-02,-7.557140855645402278e-01,6.049351577360032733e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
9.194511175155639648e-02,3.119965642690658569e-02,4.260000288486480713e-01,-1.682466034996136783e-01,-9.321037754054314894e-02,9.813281336686486833e-01,5.488391813224883717e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
4.289562627673149109e-02,-4.036567732691764832e-02,4.280000329017639160e-01,-8.360332676708097377e-02,-2.218363926027285271e-01,-9.714932314074475883e-01,2.351632877089822413e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-1.263916771858930588e-02,4.936457145959138870e-03,4.390000104904174805e-01,4.902573318377611566e-01,-7.601453091070621559e-02,8.682566093441180799e-01,5.984282041458142964e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
1.384630054235458374e-01,3.001332469284534454e-02,4.400000274181365967e-01,-3.705850611361991565e-01,-1.631416911422078342e-01,9.143585188939511443e-01,7.655804719875569306e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-5.575622990727424622e-02,8.680667728185653687e-02,4.810000360012054443e-01,6.654490980210929774e-01,-3.716524347178311594e-01,6.473422322938785500e-01,8.079583235874208610e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-1.420669164508581161e-02,3.829607740044593811e-02,4.420000314712524414e-01,3.766349767125142245e-01,-8.567576122615129519e-02,9.223913259864727765e-01,5.838095737530014234e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
7.748743891716003418e-02,3.539896756410598755e-02,4.250000119209289551e-01,1.353885922519937161e-02,-9.545767395900614516e-02,9.953414146780070748e-01,1.901331525310746970e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
-5.778001621365547180e-02,-1.231657862663269043e-01,5.730000138282775879e-01,-1.040863214943665849e-01,-3.778244532658635024e-01,-9.200080000696312377e-01,6.838458880576580787e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
3.605278953909873962e-02,-8.918726444244384766e-02,4.500000178813934326e-01,-5.325605480145384485e-02,7.001378275340305324e-01,7.120188305676421470e-01,2.493902344770597152e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
2.425055578351020813e-02,2.776054479181766510e-02,4.280000329017639160e-01,2.439404320338007526e-01,-1.671650972833088333e-01,9.552742516520712490e-01,3.005440473312743447e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
6.411236245185136795e-03,3.687576577067375183e-02,4.340000152587890625e-01,3.471333426142085843e-01,-1.478744505470822035e-01,9.260840077017229444e-01,8.938388661061514792e-03,3.524757176637649536e-01,2.383750230073928833e-01,1.860000193119049072e-01,4.926023443342966157e-01,4.629455654684431209e-01,2.511912456710921338e-01
