x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
3.308627009391784668e-02,4.312016442418098450e-02,4.310000240802764893e-01,-4.061621310304726062e-01,-2.000720478770918742e-01,8.916296871319685513e-01,4.444744317973341706e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
4.567847773432731628e-02,-1.664307201281189919e-03,4.340000152587890625e-01,5.803063256487779320e-01,5.932499743911857221e-02,-8.122346416466504904e-01,6.841752925275387982e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
7.033181935548782349e-02,9.427418559789657593e-02,4.780000150203704834e-01,6.410311481990628169e-01,3.141304073772699379e-01,-7.002864800919562649e-01,9.013888465664600044e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
1.136892940849065781e-02,6.807784736156463623e-02,4.290000200271606445e-01,-3.127470989310182081e-01,-3.839471245087731632e-01,8.687772198277741165e-01,2.202217955688826057e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
4.869911819696426392e-02,4.162631463259458542e-03,4.350000321865081787e-01,-5.601893646574985786e-01,1.258087425255197470e-02,8.282690368036641493e-01,6.982014623579605415e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
4.484773427248001099e-02,1.241510268300771713e-03,4.330000281333923340e-01,-5.765078511419255980e-01,-3.156072991183574844e-02,8.164818539925744467e-01,5.683726021325889895e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
-9.479105472564697266e-02,6.791916489601135254e-02,4.280000329017639160e-01,2.894323190978987381e-01,-4.268318067236195335e-01,8.567634104177551668e-01,1.290826403314652288e-02,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
6.771000474691390991e-02,3.027414903044700623e-02,4.550000131130218506e-01,-6.711337040441683888e-01,-9.487819770651245710e-02,7.352398784722700142e-01,4.900369197083997465e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
8.856669068336486816e-02,-7.423730567097663879e-03,4.770000278949737549e-01,6.767904097700893074e-01,-1.484386471029326138e-01,-7.210552747809876317e-01,2.125592528534366379e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
-1.479049921035766602e-01,-6.505491212010383606e-03,4.180000126361846924e-01,3.839932080142238746e-01,5.234659201330692513e-01,7.606133358403494027e-01,2.187325701050274462e-02,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
-1.674235016107559204e-01,-8.977198973298072815e-03,4.360000193119049072e-01,-5.484052079575382210e-01,-1.205396022936078004e-01,-8.274792638875899664e-01,3.358511241096085592e-02,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
4.965521395206451416e-02,-9.436139371246099472e-04,4.370000064373016357e-01,5.686008156791656498e-01,4.670340869612336215e-02,-8.212867367887726200e-01,7.797153808529164003e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
9.019277989864349365e-03,4.764936119318008423e-02,4.200000166893005371e-01,3.642861868169586237e-01,3.072494518169953115e-01,-8.791435312009727721e-01,4.027559758122486663e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
6.815488636493682861e-02,-8.361943066120147705e-02,4.740000367164611816e-01,1.389477863775940569e-01,-7.196893802672539309e-01,-6.802504748923758893e-01,7.884517273135957169e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
2.714214846491813660e-02,7.793290168046951294e-02,4.400000274181365967e-01,-4.336115326276047122e-01,-3.736563530044668680e-01,8.199768098133880523e-01,1.813491981982046433e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
-1.107265725731849670e-01,9.156384319067001343e-02,4.490000307559967041e-01,-5.100579181623525749e-01,3.711954258405673612e-01,-7.759219522316189721e-01,4.202468534385838533e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
-3.928259387612342834e-02,-4.141588881611824036e-02,4.100000262260437012e-01,4.191890649459488992e-03,3.256316342053021673e-01,9.454874228976116735e-01,3.967714354883896365e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
1.077426224946975708e-02,8.268754929304122925e-02,4.340000152587890625e-01,-3.793751569933873080e-01,-3.776275685632207724e-01,8.446726642417597963e-01,1.616066996718807085e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
-4.817837849259376526e-02,9.158406406641006470e-02,4.280000329017639160e-01,-9.664564433259274431e-03,-4.848684783534881748e-01,8.745336785358744924e-01,7.909262293237642738e-03,3.122796267271041870e-01,2.418079599738121033e-01,2.339999973773956299e-01,4.399386830525811032e-01,3.558020673262309308e-01,2.733500746239150847e-01
