x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-1.706558652222156525e-02,8.780119568109512329e-02,3.890000283718109131e-01,-4.198273821711352993e-01,2.101334356291101324e-01,8.829433211764150524e-01,7.024064224963436770e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-1.916759647428989410e-02,6.811752915382385254e-02,3.920000195503234863e-01,-2.893673103696609017e-01,4.591771205480842805e-02,9.561161662732620137e-01,6.073821687153158240e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
1.214502728544175625e-03,1.341811716556549072e-01,3.990000188350677490e-01,7.130246947058104245e-01,-6.024354388052414327e-02,-6.985459900109665110e-01,5.881818291680223840e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-3.357452154159545898e-02,1.227027997374534607e-01,3.840000033378601074e-01,1.761076948018859278e-01,1.645356097562642173e-01,9.705225978583394975e-01,8.811799955611305732e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-5.359322950243949890e-02,1.410816609859466553e-01,3.940000236034393311e-01,7.019397071363411289e-01,2.637188255109690002e-02,7.117479689862549197e-01,5.394612073770552185e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-4.006153717637062073e-02,-1.644119247794151306e-02,4.040000140666961670e-01,2.375316150655831515e-01,1.399927983956903155e-01,9.612391732767029406e-01,9.052293664302726861e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-2.884363755583763123e-02,1.377034038305282593e-01,3.810000121593475342e-01,-6.248888259035882686e-02,9.409745488134434524e-03,9.980013007218262455e-01,7.759750042062169874e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-4.379532858729362488e-02,1.122794952243566513e-02,4.010000228881835938e-01,4.107722368153400305e-01,1.503344195658854743e-01,8.992584343532789015e-01,3.752425968816641699e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-5.095262825489044189e-02,1.311793923377990723e-01,3.940000236034393311e-01,6.944681338380621627e-01,5.640824205012921755e-02,7.173089441184273829e-01,8.903924410667351380e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-2.095142938196659088e-02,4.778795118909329176e-04,4.010000228881835938e-01,-3.110618639874617175e-01,1.610272247400355294e-01,9.366486799569879729e-01,1.215534943831634608e-02,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-6.146482750773429871e-02,1.234495919197797775e-02,4.160000085830688477e-01,7.497361484027365020e-01,3.001924099021288095e-01,5.897289418159683549e-01,9.309122334721956285e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-4.659875854849815369e-02,1.597083173692226410e-02,4.020000100135803223e-01,4.617106317448020358e-01,2.361094998993632649e-02,8.867163106509253767e-01,6.772521351010037972e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-5.399766564369201660e-02,1.480560936033725739e-02,4.070000052452087402e-01,7.264061311783232000e-01,6.597780790490205549e-02,6.840914130805942905e-01,3.184195327106531439e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
-1.912467554211616516e-02,-1.376756373792886734e-02,4.050000309944152832e-01,-3.585167474353409545e-01,1.958855724964506662e-01,9.127401515744344440e-01,5.706430592460709147e-03,7.788712903857231140e-02,1.967886127531528473e-01,4.499998688697814941e-02,8.440951509769831218e-02,2.013795723952219174e-01,5.369012367900216631e-02
