x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-2.699834294617176056e-02,-9.600310586392879486e-03,4.010000228881835938e-01,-6.061856453306519593e-02,3.490406685540708431e-01,9.351449092676908936e-01,1.418802158026885585e-02,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-4.421158134937286377e-02,1.243098452687263489e-01,3.870000243186950684e-01,-5.589379397494171897e-01,-6.467595069846483746e-02,-8.266833740374401884e-01,6.143940981597833910e-03,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-2.693101577460765839e-02,-2.204127376899123192e-03,4.000000059604644775e-01,-3.631050965634484429e-02,2.550627255069782065e-02,9.990150033653477646e-01,6.376704207691506754e-03,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-2.894556522369384766e-02,6.204764544963836670e-02,3.910000324249267578e-01,9.817316978422255258e-02,1.296866726393490765e-01,9.866830269515395324e-01,1.485273522018468011e-02,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-4.668435081839561462e-02,5.435247719287872314e-02,3.970000147819519043e-01,5.032441827693230341e-01,1.000675175503937669e-01,8.583308129387747787e-01,7.343826204319181712e-03,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-4.113003611564636230e-03,1.049059480428695679e-01,3.970000147819519043e-01,7.720070244925897329e-01,-1.026623070993392672e-01,-6.272683674753087857e-01,3.971187642169976204e-03,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-4.226965829730033875e-03,2.099446021020412445e-02,4.080000221729278564e-01,-6.157166411996205513e-01,3.758562513919987136e-02,7.870707328650667911e-01,1.380840760229999978e-02,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-2.406832389533519745e-02,1.577218994498252869e-02,3.970000147819519043e-01,-2.266802339896676066e-01,1.499771718693138911e-01,9.623528040362701041e-01,2.134464889041087082e-02,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-4.636692628264427185e-02,3.264647349715232849e-02,4.000000059604644775e-01,4.568658375403171767e-01,8.075840091045745350e-02,8.858621152137450272e-01,6.331899811143700159e-03,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-5.259010568261146545e-02,-2.850203216075897217e-02,4.120000302791595459e-01,5.170058443207508070e-01,7.583569379116154863e-02,8.526159185034024590e-01,1.258614564144234192e-02,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
-3.877243027091026306e-02,7.187450677156448364e-02,3.910000324249267578e-01,2.505570232184632928e-01,1.216420191976229775e-01,9.604292776052942848e-01,8.266345981876681986e-03,7.551734056323766708e-02,1.965016052126884460e-01,4.499998688697814941e-02,8.418073202805426147e-02,2.028686923068965531e-01,5.237305935777258892e-02
