x,y,z,nx,ny,nz,curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth
-9.078487753868103027e-03,-2.292377501726150513e-02,4.110000133514404297e-01,-6.176982434660597265e-01,8.412218565596941977e-02,7.819030233343562397e-01,4.910357388523055484e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-2.069018967449665070e-02,2.170397900044918060e-02,3.960000276565551758e-01,-3.892672311131836205e-01,1.670360273979494270e-01,9.058531825481359601e-01,7.556731135975852665e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-3.193866461515426636e-02,-1.982572115957736969e-02,4.040000140666961670e-01,-1.634855171161382903e-01,-2.095273409212518312e-01,-9.640387850598844954e-01,6.611081107539141209e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-2.612308412790298462e-02,8.302479982376098633e-02,3.880000114440917969e-01,-6.725430570567901556e-02,2.771644902324730264e-01,9.584658072765143144e-01,7.161422449741055782e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-3.624439239501953125e-02,6.089273467659950256e-02,3.920000195503234863e-01,2.863640323495358908e-01,2.492554934579606640e-01,9.251309852975104775e-01,8.286442961184239606e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
2.589928684756159782e-03,9.751978516578674316e-02,4.050000309944152832e-01,-6.981915055766816369e-01,2.217572408312157642e-02,7.155675082072660009e-01,7.714544156248993173e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-5.328041315078735352e-02,-1.814738102257251740e-02,4.120000302791595459e-01,7.039567074360564281e-01,5.361184978085737490e-02,7.082165795989677770e-01,1.045099191533450066e-02,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-5.169658362865447998e-02,2.491157688200473785e-02,4.050000309944152832e-01,7.038233493047065803e-01,4.877502395303946747e-02,7.086985889726924448e-01,4.223776179459396395e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-2.872347459197044373e-02,8.237469941377639771e-02,3.880000114440917969e-01,2.291265647085986151e-02,3.079713490523455777e-01,9.511196866516467008e-01,1.097237480913817835e-02,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-4.859929159283638000e-02,1.177332028746604919e-01,3.910000324249267578e-01,6.534809575733857567e-01,1.114074462996655773e-01,7.486995518884446144e-01,6.702503933163586614e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
-5.333430692553520203e-02,7.928498834371566772e-02,4.020000100135803223e-01,7.728934491501924242e-01,1.183487508141531364e-01,6.234013871026020670e-01,3.270689164339893925e-03,7.598726078867912292e-02,1.968692913651466370e-01,4.399999976158142090e-02,8.359284647208405084e-02,2.022197373840745327e-01,5.117196298603654547e-02
